Zenith,Gain(50MHz),Gain(100MHz),Gain(150MHz),Gain(200MHz),Gain(250MHz),Gain(300MHz),Gain(350MHz),Gain(400MHz),Gain(450MHz),Gain(500MHz),Gain(550MHz),Gain(600MHz),Gain(650MHz),Gain(700MHz),Gain(750MHz),Gain(800MHz),Gain(850MHz),Gain(900MHz),Gain(950MHz),Gain(1000MHz),Phase(50MHz),Phase(100MHz),Phase(150MHz),Phase(200MHz),Phase(250MHz),Phase(300MHz),Phase(350MHz),Phase(400MHz),Phase(450MHz),Phase(500MHz),Phase(550MHz),Phase(600MHz),Phase(650MHz),Phase(700MHz),Phase(750MHz),Phase(800MHz),Phase(850MHz),Phase(900MHz),Phase(950MHz),Phase(1000MHz)
136,-22.06189,-9.83198,-30.13904,-26.85206,-27.0418,-27.55348,-25.61489,-28.46261,-18.76203,-16.88623,-22.81079,-26.02028,-22.67416,-21.75113,-20.46878,-21.31192,-26.10547,-26.29954,-28.11718,-26.76276,44.571554274614314,-184.87648245743668,-30.722939581793923,-97.86923267948958,179.42136491487338,151.22927390820797,159.69887390820793,84.84991064025901,31.902737934869577,-6.85259430051407,-79.13614164692437,-85.22694572538582,-109.52177796076955,-28.926923242049043,-109.5722637120548,-173.66942248333652,-189.23906491487355,169.17875756846325,184.80778454846705,119.61481552923252
137,-22.30202,-9.97309,-30.52009,-27.01573,-27.01001,-27.89995,-25.29556,-26.97532,-18.20078,-16.75417,-23.09846,-25.60501,-22.07305,-21.64919,-20.50726,-21.52212,-27.13238,-26.55873,-28.68235,-27.48238,45.67655427461432,-185.9024824574367,-29.823754274614345,-98.19503267948957,178.09986491487336,149.9107812546182,158.88819594743853,84.97918860102838,31.42533058845936,-6.743394300514069,-79.94487164692437,-84.19877899333478,-109.99777796076955,-29.517257124357172,-109.79744901923439,-172.7249371761569,-190.0238959474388,170.68933882308144,185.99326535897933,119.23664818282231
138,-22.66568,-10.16021,-31.62487,-27.42941,-26.85953,-27.99777,-24.78015,-26.23174,-17.8546,-16.48831,-22.4934,-24.93051,-22.01367,-22.0604,-20.38877,-21.62158,-27.86547,-25.02572,-29.5782,-26.63615,45.96436896743472,-184.5288898038469,-31.07023958179392,-98.41620329384877,177.55485756846318,148.39508860102842,159.09039594743854,84.32258125461817,30.965737934869594,-7.871686954103865,-78.80199164692436,-84.6751310325654,-110.24259265358998,-27.982479163587783,-110.87504167282418,-172.01761513692628,-188.5077987971817,170.40413594743865,187.18607511102647,120.09239430051417
139,-22.85157,-10.38544,-31.67732,-27.67835,-26.48493,-27.97457,-24.32997,-25.37821,-17.68793,-16.411,-22.4408,-25.14893,-21.99912,-21.9329,-21.02882,-21.77233,-29.08994,-25.46308,-29.30379,-27.64291,46.21696162102451,-185.0258898038469,-29.986117542563306,-98.2094400258998,178.71055756846317,149.60639594743864,160.18776656179773,84.87696656179776,29.82414528127981,-7.9245796076936585,-79.95547960769375,-83.58213103256541,-109.62900000000019,-28.314479163587777,-111.80941228718333,-170.7130151369263,-187.9952236861552,170.9770196335937,187.6558959474386,120.546123686155
140,-23.20366,-10.52796,-32.13545,-27.82871,-26.69501,-28.04742,-23.94657,-25.1993,-17.42053,-16.34651,-22.5628,-24.92315,-22.30028,-21.39739,-20.23877,-21.65852,-29.67687,-25.79873,-29.13314,-26.86189,45.97036896743472,-185.85188980384692,-30.50559100666537,-97.44124002589979,177.43765756846318,148.898873908208,160.60168860102834,84.72533717615693,29.456145281279788,-7.3884016469242795,-81.50647226128353,-84.26885899333479,-110.39296326794914,-28.26988650999799,-111.67522698000374,-170.62007840487527,-187.52684737231024,171.297237176157,188.71547675795088,119.34206614359168
141,-23.61909,-10.72958,-32.96356,-27.95605,-26.39276,-28.53693,-23.99521,-24.62764,-17.4327,-16.35392,-22.77057,-24.56684,-22.69558,-21.23453,-19.62903,-21.96523,-29.06581,-24.49818,-29.0989,-25.46307,45.38696162102451,-186.3688898038469,-29.1903248889735,-96.28412533307939,178.73745756846318,147.33861798666925,160.33848860102836,85.63057390820795,28.639552627690023,-6.417894300514078,-82.52528430051416,-84.91869164692459,-110.84117061435936,-28.09907181717756,-112.32622698000375,-170.4584077905161,-187.3898077905163,172.39685186897742,187.64713717615695,119.06116491487333
142,-24.12426,-10.93591,-32.97753,-28.20146,-26.53868,-28.65931,-23.72974,-25.07865,-17.3208,-16.36481,-22.14864,-24.65103,-22.77943,-21.09221,-19.47223,-22.18083,-28.57195,-24.57372,-27.8557,-25.62009,44.00977631384494,-186.8558898038469,-28.335710196153087,-95.85172533307939,178.5741722612836,148.8837200258999,159.82254329384875,84.3324179866692,27.1251452812798,-5.260094300514083,-81.98896491487334,-86.17633103256541,-110.52377796076956,-27.31307181717756,-111.93141228718335,-170.9754930976957,-188.8534326794898,172.45250779051617,188.92937960769376,119.11406206513044
143,-24.57499,-11.11092,-33.28749,-27.97893,-26.63226,-28.40386,-23.64119,-24.85612,-17.16575,-16.57722,-22.70062,-24.22991,-22.33953,-20.54579,-19.30168,-22.11831,-28.15219,-25.67835,-27.92035,-24.77962,44.16355427461431,-186.47188980384692,-26.971002849742888,-97.22644737231002,179.1136722612836,148.88231798666925,158.580990640259,83.69850329384879,28.66392982974685,-5.399272261283457,-81.28135022205291,-87.61060695410417,-111.34313388230831,-28.664293856408193,-113.19481963359354,-171.3953784048753,-189.86259594743876,173.0901326794897,188.8950016469244,117.56466491487335
144,-25.07172,-11.23412,-33.95779,-27.87335,-26.76797,-28.35013,-23.54434,-24.56493,-17.16692,-16.56072,-22.90635,-23.85211,-22.11396,-20.7705,-18.93683,-22.24185,-27.27541,-25.97526,-27.81719,-24.55044,43.670368967434726,-187.8728898038469,-27.06033223538371,-98.2788179866692,178.35362083641218,150.04521798666926,159.45728860102835,85.0990032938488,30.211115136926452,-6.872657568463055,-82.41705022205292,-88.87929226128377,-111.30548980384708,-27.837664470767365,-112.34081963359355,-172.1367784048753,-191.12754167282444,172.79511860102843,190.43887226128356,116.82585142487142
145,-25.28458,-11.37536,-34.26174,-28.17025,-26.56685,-28.78649,-23.36748,-23.55648,-17.34533,-16.91808,-23.12382,-23.33515,-21.78086,-19.90059,-19.4565,-22.37199,-26.8293,-26.39093,-28.66423,-24.38393,44.04696162102452,-187.64988980384692,-27.759310196153095,-98.9086179866692,177.95804287564278,150.14392533307947,159.98508860102837,84.648110640259,30.19333717615706,-6.18047960769367,-82.19376491487333,-87.65995022205314,-110.56564857512873,-27.369257124357148,-113.71978290154252,-171.92414901923448,-190.35316371205505,173.5019712546182,190.3162987971815,118.17928695410396
146,-25.58616,-11.53133,-34.58411,-28.21357,-26.64027,-29.30246,-23.43227,-23.49864,-17.30005,-17.04845,-22.88283,-23.11184,-21.58352,-19.25763,-19.72342,-22.41643,-28.40919,-30.51247,-25.85839,-25.12002,42.72836896743472,-188.50088980384692,-29.005344078461228,-98.6197179866692,177.60435022205297,150.84860329384884,158.54906737231002,83.768010640259,28.64633717615706,-4.8284649148732655,-83.00732818282229,-89.10703103256543,-111.50034857512874,-28.846627738716336,-112.98837555513231,-172.54469759436302,-191.88138982974692,173.1167682087222,189.4150134900019,118.59152533307942
147,-25.96085,-11.70337,-35.94634,-28.64763,-26.69027,-28.74285,-23.33168,-22.80703,-17.36726,-17.18325,-23.67434,-22.91296,-21.46841,-19.1767,-19.901,-22.3418,-26.64558,-28.44517,-25.89463,-23.8786,43.064776313844916,-189.55488980384692,-28.834639581793915,-97.23551064025898,177.6701575684632,150.97590329384886,156.98890329384875,82.4701032938488,28.551929829746854,-5.197150222052855,-82.2464355292325,-87.84858430051439,-111.73507511102667,-29.942035085126548,-112.06333882308127,-172.134897594363,-190.78542452256733,173.96153432641407,189.5367767579509,118.9117959474386
148,-26.40162,-11.86007,-36.97452,-29.10196,-26.92866,-28.92862,-22.92045,-22.71062,-17.57193,-17.15631,-23.72709,-22.74499,-22.08656,-19.60296,-20.24691,-22.52663,-26.23229,-28.26681,-25.27169,-24.23254,44.30618366025513,-188.4282971502571,-30.135388156922467,-96.56192533307939,177.76384287564278,150.2931933723101,156.58073002589978,81.0628179866692,29.31492982974683,-6.491164914873266,-81.82519879718146,-87.12462368615522,-112.21465307179605,-30.44988650999798,-113.2533755551323,-172.45757555513242,-189.93452982974694,174.4198665617978,189.3774841043611,119.94597226128357
149,-27.43928,-12.0118,-38.53323,-29.47786,-26.95874,-29.23666,-22.58192,-22.57608,-17.33398,-17.52181,-24.34202,-22.50047,-22.35073,-19.5539,-20.27425,-22.34581,-26.68058,-26.06876,-23.44393,-23.41069,44.19018366025513,-188.15729715025714,-30.02419265358977,-95.70310329384877,177.54565756846318,151.12211533307948,156.1808553330794,81.02042533307942,28.239744522567264,-6.021857568463062,-82.3966400258998,-85.6814589933348,-111.47762653589811,-30.089849777946938,-112.61796820872209,-174.00160494077323,-190.91267486897755,174.25142698000386,189.49118695410402,120.9515161435917
150,-28.3452,-12.21243,-38.34537,-29.98295,-27.18721,-28.47922,-22.59492,-22.74869,-17.37477,-17.42952,-24.13314,-22.56194,-22.98091,-20.09971,-20.68009,-22.53477,-26.2605,-26.23392,-23.00031,-23.65671,43.28559100666533,-189.14129715025712,-31.222980810512254,-95.55871798666917,176.94112818282235,152.10503267948968,155.5840653330794,79.91121064025901,29.25015186897747,-7.476742875642643,-81.86872818282228,-86.83095022205315,-110.73102653589811,-28.919664470767344,-111.46756086231187,-173.542497594363,-192.39387555513258,174.7725004441059,191.0270575684632,120.27037960769376
151,-29.20933,-12.42117,-37.22852,-30.32586,-27.35869,-28.28779,-22.10945,-22.0387,-17.28037,-17.42791,-24.03515,-22.80997,-22.79195,-21.35708,-20.74749,-22.75974,-25.15979,-26.42004,-23.67111,-22.69769,41.83618366025513,-188.38370449666732,-32.738961843077504,-95.95561064025895,177.97403552923257,152.6683626794897,156.0133426794896,78.63802533307941,29.904744522567256,-7.155335529232445,-80.59519879718145,-86.69317960769398,-110.71698980384707,-29.797405699485694,-112.04874616949144,-173.39463432641406,-193.8734077905163,173.46355921538756,190.6347767579509,120.77870614359169
152,-30.19439,-12.62338,-36.60482,-30.42477,-27.20903,-28.16105,-21.95653,-21.93716,-17.43893,-17.6267,-23.85393,-23.05226,-23.64949,-21.7217,-21.20952,-23.09526,-25.39382,-26.21308,-23.32041,-23.06382,40.46744243153677,-189.15070449666732,-33.33136776461626,-95.63403267948958,178.22092083641218,151.6861126794897,154.82374602589982,79.1383179866692,29.114559215387658,-6.715742875642647,-80.23821349000185,-85.20753837897563,-110.8134118430777,-28.500035085126527,-113.60115351590164,-172.6447902479528,-195.1328975943632,171.91302248333653,191.4553473723101,121.37191798666919
153,-30.71499,-12.83158,-36.00533,-30.03481,-27.1602,-27.74178,-22.14447,-21.55614,-17.40317,-18.016,-23.73385,-23.62857,-23.16508,-21.72822,-21.36975,-23.83579,-24.88015,-27.17186,-23.60674,-23.44295,39.60977631384492,-189.8497044966673,-31.783583882308122,-97.19808125461812,178.264150222053,150.89000533307947,156.0812786794896,80.47984002589982,28.002373908208057,-7.941742875642646,-79.72052083641206,-84.29803552923273,-110.38468980384708,-29.810257124357136,-112.52155427461423,-173.12656086231198,-193.5664196335938,171.91524064025904,192.7305943005142,121.4503008364121
154,-31.56264,-13.10653,-35.79307,-30.42429,-27.60567,-27.69203,-22.00399,-21.39766,-17.58721,-18.28552,-23.04562,-24.2874,-23.33946,-21.62245,-21.42025,-23.83503,-25.16018,-30.12576,-24.00366,-23.04252,39.958220392306146,-190.41870449666732,-32.77059715025708,-95.63482533307936,179.15574287564277,150.6507426794897,155.48894002589984,79.11215471872023,29.425559215387665,-8.21392818282223,-81.146384104361,-83.17107430051439,-109.56273388230832,-29.493627738716313,-113.99111678385063,-173.78970943744054,-192.34298290154277,172.85341349000194,193.63294737231007,121.73038860102838
155,-32.69538,-13.42893,-35.72585,-30.54414,-27.72321,-27.76839,-21.85182,-21.17094,-17.68033,-18.88417,-23.47401,-24.29941,-23.47609,-22.28709,-21.47395,-24.52855,-24.39217,-29.56108,-23.96176,-21.43863,38.778405699485745,-189.07111184307752,-34.04423837897543,-96.43041798666914,177.93031349000196,151.55916941154072,157.0385073794896,77.69694737231,28.55355921538765,-7.900928182822241,-80.21569879718143,-84.55366491487356,-110.62598980384708,-30.161479163587757,-114.92873958179379,-174.33347555513237,-193.08573432641418,171.91653717615696,193.61167675795087,121.09046491487335
156,-33.90465,-13.63253,-36.76654,-30.20016,-27.66532,-27.76368,-21.86828,-21.45414,-17.99405,-19.4877,-23.75331,-24.19093,-24.28788,-21.58442,-22.0087,-23.68715,-24.77087,-28.71218,-24.65849,-22.47265,38.011257124357215,-187.77151918948772,-32.6372191894877,-95.59260329384874,178.24503552923258,152.51816941154073,157.7420179866692,76.81905471872022,28.22137390820805,-8.963298797181423,-81.51092533307936,-84.45896960769399,-111.1139118430777,-31.683368967434646,-113.495146928204,-175.6802608623119,-192.82555636564481,173.3254824574367,192.18254287564275,121.67392533307941
157,-36.11581,-13.84115,-35.58484,-30.25545,-27.99911,-28.04632,-21.78749,-21.26426,-18.00994,-19.80746,-23.86194,-24.56619,-24.4692,-22.15111,-22.14439,-23.89486,-24.48843,-28.00963,-24.54596,-21.88819,36.74936896743472,-188.7285191894877,-32.74759715025708,-95.01792533307936,179.24320614359175,151.20968410436114,158.4222679866692,76.82514737231001,29.58437390820808,-9.626520836412041,-80.49124737230999,-84.23476491487358,-109.86054572538583,-32.045405699485684,-112.81292488897337,-175.43089474462008,-192.6213314766713,173.27142533307943,191.6723694115407,121.17495756846313
158,-39.95426,-14.11727,-35.35839,-31.11005,-28.39737,-28.44736,-21.51954,-21.37877,-18.22285,-20.18233,-24.70683,-24.33338,-25.35776,-22.33572,-22.75978,-23.88886,-24.51475,-27.75531,-23.96441,-20.65608,35.393300444105876,-187.83751918948772,-31.317553071795842,-96.2688739082079,179.55610614359176,151.46589879718152,158.00136941154068,77.4582400258998,29.24878125461828,-10.575076757950796,-80.72534002589977,-83.51396491487358,-110.75618530717975,-30.994220392306104,-113.39692488897337,-176.22374616949156,-191.7010535159019,174.27911349000192,191.08569145077132,120.8795661435917
159,-42.3303,-14.34102,-34.72305,-31.32332,-28.27817,-28.2407,-21.51056,-21.08563,-18.78305,-20.72427,-25.98068,-24.38664,-25.23587,-23.11223,-24.24912,-24.23836,-24.54802,-25.41756,-25.28231,-20.88707,33.976744522567145,-187.72992653589793,-31.94858980384688,-97.55647390820789,179.59863552923258,149.99602083641216,156.58556737231004,77.6493547187202,28.771781254618276,-11.45048410436101,-81.71516941154061,-82.61716491487358,-109.19607061435934,-31.072257124357122,-114.3543388230812,-176.05793147667111,-192.8774608623121,174.87674002589986,189.92945471872028,120.14875022205294
160,-41.06402,-14.49481,-33.78202,-31.59157,-28.3458,-28.32174,-21.23412,-21.08094,-18.79773,-21.17058,-26.0479,-25.32676,-25.79965,-23.01825,-25.39753,-24.24053,-25.21992,-25.50458,-25.26601,-21.65077,33.02000329384879,-189.24792653589793,-30.953375111026464,-98.91014452256708,178.10622083641215,150.16749879718154,155.61710737231004,78.39621798666917,29.542595947438684,-9.882076757950784,-81.90511798666914,-83.24992430051441,-109.66376326794914,-32.04044243153672,-114.54773958179379,-175.16389024795274,-193.3358902479529,173.54803552923255,188.50576941154068,119.39169145077129
161,-39.94741,-14.77772,-32.8155,-31.56077,-28.88015,-28.21632,-21.14526,-20.869,-18.87902,-21.38293,-26.32453,-25.87033,-25.94943,-24.66926,-26.46712,-25.96493,-25.53206,-25.55861,-24.82359,-21.50345,33.11419879718147,-190.73492653589793,-30.070731032565227,-97.57688860102833,178.04898410436112,150.84390614359174,154.36548267948965,79.06494737231002,30.283410640259092,-8.755040025899774,-80.37702533307936,-84.25138899333483,-109.84385307179603,-31.863220392306104,-114.491146928204,-174.61530209103023,-193.0912710584652,174.34574064025904,189.34412083641215,118.86759145077129
162,-37.43079,-14.97308,-33.18403,-31.66646,-28.76351,-28.02908,-20.97352,-20.56884,-19.30375,-21.95751,-26.77259,-26.35326,-26.37977,-25.26882,-26.68062,-25.56546,-23.98058,-26.72534,-24.30577,-21.85809,32.47048410436108,-191.45633388230812,-30.165653071795845,-97.23368860102833,178.010350222053,150.08024287564277,154.63548737231005,78.41934737231001,31.266003293848883,-8.742447372309982,-79.83183267948958,-84.52549879718171,-111.29681633974499,-32.10003508512651,-114.61948081051213,-173.8064873982098,-194.15824616949166,175.53771513692635,189.29354287564277,118.68014002589985
163,-35.36603,-15.22936,-32.49709,-31.20399,-28.89484,-28.1547,-20.81676,-19.94406,-19.38024,-22.33503,-26.50452,-27.63112,-27.67469,-26.36326,-26.87159,-25.64388,-24.12002,-26.71842,-23.86178,-23.55649,31.514891450771287,-191.56033388230813,-30.047245725385643,-97.88496656179771,177.6583355292326,150.97672083641214,155.93956206513045,77.83116941154063,31.829188601028477,-7.938262065130402,-79.99724737230999,-84.00143552923274,-111.99457511102665,-33.218254274614225,-113.22178290154247,-174.66726535897922,-194.24748739821004,174.29243267948965,189.52860329384885,119.59985186897735
164,-33.52689,-15.4915,-32.19425,-31.07159,-29.08124,-28.01846,-20.6881,-19.85471,-19.27945,-22.4084,-26.82461,-28.01039,-28.56353,-26.99899,-27.30851,-25.56994,-23.43092,-28.62887,-23.71082,-23.87967,32.99236491487335,-192.05174122871836,-29.148331032565224,-98.90692982974667,176.99321349000198,151.55691349000193,157.30866206513045,77.19457675795086,32.2715959474387,-6.963447372309986,-78.78181798666914,-83.58027226128377,-111.46648695410417,-33.226522483336424,-112.35892488897335,-174.07304331974862,-193.08726820872232,172.98125022205298,188.1044400258999,119.77780329384882
165,-32.4036,-15.71543,-31.81564,-30.94246,-28.67365,-27.59776,-20.73743,-19.67319,-19.53166,-22.26747,-26.40932,-28.29902,-28.53853,-28.86109,-26.73796,-25.34583,-23.74418,-26.09296,-24.4203,-23.92635,32.735850222052946,-191.07714857512855,-28.231131032565223,-98.6934812546181,178.27672818282238,152.78562818282234,157.28116206513045,76.54066941154063,33.604003293848905,-8.163003293848732,-78.31922533307936,-83.70107960769397,-111.37019756846334,-33.80529385640813,-112.05055427461419,-172.66547555513236,-192.1697094374407,171.9612061435917,188.60103552923255,118.97986614359172
166,-30.76437,-15.85548,-31.2145,-31.88646,-28.27845,-27.20214,-20.92869,-19.27451,-19.97298,-22.47188,-26.80899,-30.4518,-29.27586,-28.7779,-27.61212,-25.30981,-23.56087,-25.53398,-24.40446,-23.50648,32.41553552923254,-190.43455592153876,-29.421275111026464,-99.21448860102834,179.20822083641218,151.4640722612836,158.56365471872022,75.47325471872023,32.72741064025914,-6.806410640258946,-77.7373739082079,-83.67686491487355,-110.98487511102667,-33.02425712435709,-113.0765542746142,-171.52070943744053,-193.73619024795295,170.4442620651305,188.35983267948967,118.90070614359172
167,-30.11742,-16.06774,-30.48214,-31.9245,-28.45634,-27.22959,-21.12809,-19.23266,-19.96599,-21.97206,-25.94227,-31.38261,-30.41511,-28.7368,-28.63959,-25.19589,-24.24098,-25.67911,-25.49998,-24.00945,31.51437226128357,-190.02596326794898,-29.05625307179585,-99.95864452256708,179.90808410436114,152.58493552923255,157.32620737231002,74.64286941154063,33.937225333079525,-5.931410640258946,-76.58743267948955,-84.68593552923272,-111.28859265358997,-33.25522039230607,-111.71229550333253,-170.88274616949155,-192.53481963359377,171.0838796076938,187.93874122871836,118.97202533307944
168,-29.12317,-16.13515,-30.46093,-32.59534,-28.06644,-26.77398,-20.8967,-19.55466,-20.32405,-21.79765,-25.96637,-32.38277,-30.51486,-30.1512,-30.00371,-25.20688,-24.87264,-25.56339,-25.69429,-23.44817,32.30992818282232,-191.00196326794898,-29.703538378975445,-99.0022739082079,180.42661349000196,152.59085022205298,157.37618471872022,75.82636941154064,34.13963267948975,-6.132404052561299,-75.90296656179768,-85.41841798666943,-111.2862220392308,-31.820664470767326,-112.6622559215386,-170.41408005179971,-191.40430209103047,171.00024860102837,187.80454737231008,118.00348410436109
169,-28.31191,-16.29733,-29.88959,-33.06071,-28.17617,-26.44784,-20.73065,-19.6259,-20.31015,-22.02056,-25.84307,-35.7189,-33.41392,-31.30299,-29.85456,-25.31276,-24.68171,-24.8968,-25.14356,-22.99078,32.27027960769377,-190.80637061435917,-28.554923686155036,-99.38352248333644,181.63462083641215,152.92964287564277,156.65856206513044,75.33784737231001,35.044410640259116,-5.486188601028346,-75.46355921538746,-86.45613267948983,-111.98507346410224,-31.402479163587714,-112.22792488897335,-171.65059265358977,-190.5957094374407,172.18968575128548,188.24702982974677,118.75561287564275
170,-27.75212,-16.4646,-29.24014,-33.10821,-28.57372,-26.63454,-20.72499,-19.4779,-20.53401,-21.79059,-26.96233,-38.49274,-35.73001,-31.93275,-30.91699,-26.19171,-23.66788,-26.20703,-24.25351,-23.52794,32.12265022205294,-190.8953404700058,-29.863360418206067,-99.1283004441058,181.04310614359176,152.0523649148734,157.40995471872023,75.55166941154064,34.20763267948975,-6.828404052561325,-74.77392982974665,-86.91086656179796,-110.91866611769204,-32.59481798666911,-111.87352413026085,-171.26026535897932,-191.4257388230815,172.76341390820795,188.76541064025903,120.3120987971815
171,-27.26562,-16.70319,-28.84762,-32.58854,-29.23984,-26.62181,-20.47969,-19.83454,-20.22424,-21.37817,-27.37829,-38.4519,-34.0911,-33.31698,-31.28106,-27.08495,-23.48075,-26.29243,-23.33421,-23.93001,32.340772261283576,-191.0783404700058,-28.719131032565237,-100.22389309769558,179.76040614359175,152.98958695410403,156.37916941154063,75.50288410436104,33.10804002589997,-7.27736732051028,-73.74970779051603,-87.83106941154087,-112.01978290154281,-31.272003293848712,-112.99273958179378,-172.2827094374406,-190.52389474462024,173.93979145077125,189.62431064025904,120.73924002589985
172,-26.02897,-16.88947,-28.40198,-32.28972,-29.73885,-26.10506,-20.2182,-19.76753,-20.4557,-21.65924,-28.87218,-38.96024,-29.24734,-32.28019,-31.62308,-28.27154,-23.3325,-25.32289,-23.03012,-24.37643,33.19056491487336,-190.81274781641602,-29.35146776461627,-99.7063004441058,180.80616941154074,152.5416575684632,155.83786941154062,74.93247675795082,32.75004002589996,-6.682774666920494,-73.72430044410581,-88.38544857512873,-112.16302248333675,-31.865801646924297,-112.71852413026085,-171.00293147667117,-191.07648739821002,173.9323179866692,188.27182421538757,120.74724002589986
173,-25.30008,-17.05448,-27.7341,-32.53422,-29.57005,-25.9434,-20.50326,-19.77579,-20.45493,-21.83023,-29.05141,-36.19205,-28.32627,-31.88924,-30.60007,-29.90621,-23.04119,-24.72581,-22.10721,-25.19927,33.05377226128357,-191.21715516282623,-30.255260418206067,-99.8274857512854,179.39472083641218,151.1129649148734,155.70366941154063,73.81479145077122,33.28685471872038,-7.475182013330709,-74.17633717615684,-88.19819024795302,-110.6227395817941,-30.451108549228564,-113.45426371205477,-171.71615351590177,-190.68226535897944,172.40299145077125,187.038163908208,121.39396206513048
174,-24.7765,-17.13709,-27.4624,-32.90175,-29.9433,-25.58948,-20.58371,-19.74762,-20.86275,-21.37907,-28.46233,-34.44597,-28.16669,-30.75657,-31.2597,-31.1536,-22.71139,-25.01082,-22.07856,-27.22741,33.072857568463164,-191.12156250923644,-29.96793103256524,-98.52211513692622,179.56939879718158,151.44135022205296,156.79526206513043,75.36866941154061,33.020076757951,-8.525145281279691,-72.79548575128538,-87.50799835307575,-109.80951754256347,-31.8897812546181,-113.50663432641394,-171.70033882308132,-189.4457241302611,173.67527960769374,188.3225151369263,121.28019145077131
175,-24.11313,-17.2822,-27.41983,-32.44637,-30.71712,-24.98131,-20.24702,-19.73538,-20.86823,-20.98024,-27.0789,-31.86948,-27.72341,-29.55223,-31.50993,-31.78371,-22.77151,-23.99547,-22.33618,-24.95191,31.93536491487336,-191.50296985564665,-29.23783837897544,-99.9631151369262,179.15089879718155,152.28025756846318,157.5146447187202,76.56739145077123,32.35085471872037,-7.755145281279681,-73.35870779051604,-86.3544122871836,-109.60459759436318,-31.149669411540614,-114.08772982974662,-172.38974122871832,-189.69704331974884,172.9497412287183,188.2573959474386,122.15518879718154
176,-23.40295,-17.36343,-27.23717,-31.85147,-30.62269,-24.43496,-20.08744,-19.47609,-21.12055,-20.50774,-26.90024,-31.45496,-27.48352,-28.906,-32.68072,-32.72737,-22.49375,-23.34734,-22.90577,-24.42909,32.787079607693784,-191.75037720205688,-28.362323686155037,-98.4753004441058,179.24969145077134,150.85155022205296,157.50476206513042,75.96477675795083,33.24382083641224,-7.456330588459281,-72.17707840487518,-86.27926371205507,-108.22715351590193,-31.539891450771236,-112.97624452256703,-173.08137720205684,-188.1825992412876,172.94129145077125,186.9606612546182,123.15200879718154
177,-22.96779,-17.49802,-27.17851,-32.42673,-30.32246,-24.33188,-19.92761,-19.57635,-21.15232,-20.38845,-26.6758,-30.41174,-29.41949,-27.49603,-29.68989,-34.21606,-24.0074,-23.67225,-21.69875,-22.40247,32.76405756846316,-190.2091918948773,-27.568323686155033,-98.0314857512854,178.96760614359175,149.3326722612836,157.5983347187202,76.63468410436104,32.654606143591835,-6.608330588459268,-73.15004167282416,-86.85504167282443,-108.34478290154274,-30.796447372309984,-112.02367105846496,-172.68609430051418,-189.5046461694917,173.8908208364121,186.09102248333653,123.34774002589988
178,-23.74499,-18.59062,-28.142,-32.96239,-32.34249,-25.10926,-20.63611,-20.35121,-22.2056,-20.95308,-27.29267,-31.04224,-30.94504,-27.70492,-30.51355,-34.40005,-24.65935,-24.44799,-23.49855,-22.60225,32.75637960769379,-189.03559924128754,-28.202038378975445,-96.7131151369262,178.25903552923256,148.04179430051423,158.6773694115406,76.37746941154063,32.463398797181625,-5.237701202818471,-73.34763432641392,-85.78389309769588,-107.50944901923458,-32.13363267948958,-110.45938860102827,-172.40841393410787,-189.95926535897945,174.39682818282228,187.2361886010284,124.58251064025904
179,-24.65234,-19.89014,-29.31049,-33.48689,-33.31777,-26.27896,-21.7485,-21.40502,-23.36134,-21.83304,-28.23883,-31.89042,-32.27128,-28.32498,-31.22433,-39.8963,-26.73016,-25.44164,-24.49411,-22.74472,33.190657568463166,-190.37800658769777,-27.395231032565235,-97.55486656179765,177.6065355292326,149.4066722612836,157.1700620651304,76.40016941154063,31.37548410436122,-5.205293856408261,-74.42285636564455,-85.4765910066655,-106.2833388230815,-31.190817986669174,-111.56785921538746,-170.9554943005142,-189.20056250923656,174.38237675795085,188.40214737231008,124.15904002589986
