Zenith,Gain(50MHz),Gain(100MHz),Gain(150MHz),Gain(200MHz),Gain(250MHz),Gain(300MHz),Gain(350MHz),Gain(400MHz),Gain(450MHz),Gain(500MHz),Gain(550MHz),Gain(600MHz),Gain(650MHz),Gain(700MHz),Gain(750MHz),Gain(800MHz),Gain(850MHz),Gain(900MHz),Gain(950MHz),Gain(1000MHz),Phase(50MHz),Phase(100MHz),Phase(150MHz),Phase(200MHz),Phase(250MHz),Phase(300MHz),Phase(350MHz),Phase(400MHz),Phase(450MHz),Phase(500MHz),Phase(550MHz),Phase(600MHz),Phase(650MHz),Phase(700MHz),Phase(750MHz),Phase(800MHz),Phase(850MHz),Phase(900MHz),Phase(950MHz),Phase(1000MHz)
95,-12.2,-10.1,-15.1,-10.5,-7.5,-5.7,-5.6,-3.9,-3.6,-3.4,-4.2,-3.9,-4.1,-4.9,-7.3,-8.1,-9.8,-12.1,-16.3,-19.2,1.4275542746143088,20.835373908208027,87.40529550333271,120.06431918948768,-2.128926535897932,-39.07136653589793,164.6633077905163,191.48848290154262,72.92090329384908,93.80948575128568,24.67718860102849,-39.45951589563887,20.59933058845934,-53.71715186897734,-51.23741064025904,-138.55763432641402,-55.4903620651305,-104.49461064025904,-159.12186371205485,176.8140796076937
96,-12.1,-10.1,-15.3,-10.4,-7.4,-5.7,-5.7,-3.9,-3.7,-3.3,-4.1,-3.9,-4.1,-4.9,-7.2,-9.5,-8.1,-12.0,-17.0,-17.4,2.4799542746143146,21.311373908208026,86.3832955033327,121.41201918948768,-1.8325265358979301,-39.20413653589793,163.6517077905163,191.57278290154264,74.17959594743886,93.61248575128567,25.154188601028494,-39.06251589563888,19.198330588459328,-52.39774452256711,-50.419410640259045,-139.33563432641404,-54.98126941154072,-103.39869594743863,-157.56555636564462,177.07706491487332
97,-11.8,-9.6,-15.3,-10.5,-7.5,-5.8,-5.7,-3.9,-4.0,-3.3,-4.2,-3.8,-4.2,-5.1,-7.6,-9.1,-9.2,-14.0,-15.8,-18.1,1.115761621024518,20.577373908208045,85.8397028497429,121.81611918948768,-1.5129265358979325,-38.159196535897934,163.8474077905163,190.52248290154262,73.59040329384908,94.72748575128568,25.639188601028508,-40.335108549228664,19.240737934869543,-51.202151868977325,-50.45041064025904,-139.276634326414,-53.564954718720315,-103.55228860102841,-156.16924901923443,176.3586310325652
98,-11.8,-9.6,-15.6,-10.9,-7.5,-5.8,-5.7,-4.1,-3.7,-3.0,-4.3,-3.6,-4.0,-4.8,-7.6,-9.1,-9.7,-12.4,-16.8,-16.1,1.7519616210245204,19.695781254618254,84.8022955033327,121.35981918948768,-0.9040265358979305,-38.225546535897934,164.6906077905163,189.84579024795283,74.62979594743886,94.20948575128568,24.324595947438723,-39.13010854922865,17.79773793486956,-49.79015186897732,-49.22841064025904,-139.72581963359363,-53.52206206513053,-102.272573908208,-155.21185636564462,176.46230899333457
99,-11.5,-9.6,-15.1,-10.6,-7.7,-6.0,-5.7,-3.9,-4.0,-3.3,-4.2,-4.0,-4.3,-5.0,-7.4,-9.2,-8.8,-13.3,-18.3,-16.2,0.5236689674347161,18.90518860102847,84.63870284974291,122.27521918948767,-0.7274265358979299,-38.75870653589793,164.07870779051632,189.80019024795286,76.08709594743885,95.43748575128568,25.71459594743871,-38.962108549228645,16.714552627689955,-51.08274452256711,-49.791410640259045,-141.2178196335936,-52.77226206513053,-103.2772445225672,-154.82392698000382,176.55222368615497
100,-11.5,-9.5,-15.3,-10.5,-7.5,-5.9,-5.7,-4.1,-4.0,-3.3,-4.3,-4.2,-4.3,-5.0,-6.8,-9.9,-9.8,-13.5,-15.6,-16.8,1.4192689674347179,19.54618860102846,85.18170284974289,123.09701918948768,0.4730734641020682,-37.554836535897934,164.8340077905163,190.12899024795286,76.26339594743887,96.70648575128568,26.388595947438716,-40.34370120281844,15.220145281279741,-51.55474452256712,-48.97081798666926,-141.02041228718338,-52.01706206513053,-103.48437390820801,-154.52611963359362,176.0690383789754
101,-11.4,-9.2,-15.2,-10.9,-7.6,-6.0,-5.8,-4.0,-4.3,-3.5,-4.3,-3.8,-4.5,-4.8,-7.3,-9.6,-9.2,-14.0,-15.4,-17.4,2.379061621024519,18.405595947438684,86.4087028497429,122.51881918948767,2.0337661176918616,-37.956656535897935,164.6260077905163,189.78379024795285,77.05229594743886,97.53548575128568,27.052595947438704,-38.93770120281843,14.206959974100158,-52.82333717615688,-49.34100329384884,-140.1034122871834,-52.13274737231012,-102.42576656179779,-154.2616122871834,176.41561633974476
102,-11.4,-9.2,-15.2,-10.7,-7.5,-6.1,-5.8,-4.1,-4.2,-3.8,-4.5,-3.9,-4.2,-5.0,-7.6,-10.2,-10.5,-12.5,-16.5,-15.0,1.0817689674347122,19.95259594743868,87.4637028497429,123.78901918948768,2.8941661176918636,-37.12961653589793,165.5352077905163,188.39089759436308,78.36388860102865,98.71007840487546,26.779595947438708,-39.58570120281843,13.474959974100159,-51.93974452256711,-47.927003293848855,-140.29581963359362,-51.25164737231013,-101.74755186897738,-154.84880494077316,175.83722368615497
103,-11.2,-9.0,-15.6,-10.9,-7.6,-6.0,-5.8,-4.2,-4.3,-3.8,-4.7,-4.1,-4.6,-5.0,-7.4,-10.4,-9.1,-12.9,-15.5,-16.0,1.9612689674347195,21.1825959474387,86.65811019615312,123.06521918948768,2.990966117691862,-35.92482653589793,166.1082077905163,188.87179759436307,77.57389594743886,98.66848575128569,27.941595947438714,-38.138701202818424,11.92136732051037,-51.58774452256711,-47.89841064025907,-140.9958196335936,-51.45304002589991,-103.01502982974677,-156.04800494077318,176.21966776461622
104,-11.3,-8.9,-15.1,-10.7,-7.9,-6.2,-6.0,-4.2,-4.3,-3.9,-4.6,-4.3,-4.4,-5.2,-7.3,-10.3,-11.5,-14.2,-13.9,-16.3,2.9739689674347147,22.5935959474387,86.4511101961531,123.27201918948768,2.4885661176918603,-36.93302653589793,165.6607077905163,189.29419759436308,78.31219594743887,100.05407840487547,28.997595947438725,-36.68970120281844,11.65536732051038,-52.966337176156884,-47.85000329384884,-142.13659759436302,-51.243040025899916,-103.27152248333654,-156.19796820872216,176.54144572538559
105,-11.1,-8.9,-15.5,-10.7,-7.9,-6.3,-5.8,-4.7,-4.6,-4.0,-4.7,-4.2,-4.6,-4.9,-7.9,-10.8,-10.0,-14.9,-16.0,-15.6,3.3291689674347253,23.310595947438685,87.23511019615312,122.32141918948768,2.6638661176918603,-37.13747653589793,165.24490779051632,188.84629759436308,77.38289594743885,98.61348575128568,27.761003293848944,-35.71070120281843,10.31577466692059,-53.234929829746676,-48.23141064025907,-140.84441228718342,-51.98455471872032,-103.87552248333654,-156.05296820872215,177.49685307179578
106,-11.2,-8.8,-15.3,-11.0,-7.9,-6.3,-6.1,-4.5,-4.4,-3.9,-4.9,-4.2,-4.7,-5.4,-7.6,-10.7,-11.8,-14.3,-15.8,-13.9,1.8664763138449274,23.933595947438675,87.48511019615312,121.28431918948768,2.923466117691863,-37.96206918948772,165.44440779051632,187.29470494077327,76.57890329384908,99.87948575128569,26.82000329384894,-36.84429385640824,9.233182013330804,-52.40492982974666,-48.69259594743866,-141.370597594363,-52.63922533307948,-105.30670779051613,-155.32819024795273,178.7320751110264
107,-10.9,-8.7,-15.3,-10.8,-7.9,-6.3,-6.1,-4.5,-4.4,-4.1,-5.0,-4.4,-4.5,-5.0,-7.8,-10.4,-10.5,-15.2,-16.4,-14.8,1.8963763138449252,23.188003293848908,87.3641101961531,121.83872653589788,2.879966117691861,-39.34017918948772,165.9900077905163,185.8954049407733,77.41569594743886,98.53148575128569,25.274410640259163,-36.52829385640824,10.148182013330796,-52.94992982974668,-47.77859594743866,-141.358597594363,-53.632225333079475,-104.44426371205489,-155.4283755551323,177.7970751110264
108,-11.1,-8.6,-15.2,-10.9,-7.9,-6.3,-6.2,-4.8,-4.8,-4.2,-5.0,-4.5,-4.5,-4.8,-7.5,-10.2,-11.3,-14.9,-14.2,-12.0,2.592376313844923,21.977410640259137,88.7431101961531,121.11782653589788,3.025566117691863,-38.15298918948772,165.7027077905163,185.64340494077328,75.92270329384908,98.4238930976959,24.807817986669363,-37.92588650999804,11.597774666920571,-54.197522483336456,-47.886595947438664,-141.25141228718343,-54.33463267948969,-105.87970779051614,-154.20593147667105,178.47566776461622
109,-10.9,-8.5,-15.0,-11.1,-8.2,-6.4,-6.2,-4.7,-4.9,-4.2,-5.2,-4.5,-4.7,-5.3,-8.0,-11.3,-12.3,-13.3,-14.3,-13.5,3.702076313844927,22.91441064025912,89.05611019615311,120.86022653589788,2.9961661176918604,-37.937589189487724,164.9083077905163,186.83610494077328,75.66970329384908,98.6898930976959,25.213410640259156,-36.966886509998034,11.190182013330798,-53.10911513692625,-47.81118860102845,-139.7451902479528,-52.928410640259074,-104.3480784048753,-154.9043755551323,177.05126041820603
110,-11.0,-8.5,-15.2,-11.4,-8.1,-6.7,-6.4,-5.1,-5.0,-4.7,-5.4,-4.9,-5.0,-5.6,-7.4,-10.5,-12.9,-13.8,-12.7,-12.7,2.906676313844926,24.13841064025911,89.83711019615312,119.48023388230808,4.553466117691865,-38.110449189487724,165.2887077905163,186.52410494077327,74.13750329384908,98.9148930976959,25.26581798666936,-38.383479163587836,12.171589359741006,-53.61511513692625,-48.840781254618236,-138.6030049407732,-52.75822533307948,-105.06026371205489,-155.69733882308128,175.48426041820602
111,-10.6,-8.4,-15.2,-11.3,-8.2,-6.6,-6.5,-5.0,-5.3,-4.8,-5.6,-4.5,-4.9,-5.6,-8.0,-11.1,-12.3,-12.7,-12.0,-10.8,3.76607631384492,22.787817986669353,89.25211019615311,118.0262338823081,6.0541587712816565,-38.95639184307752,164.8798077905163,186.7663049407733,74.26411064025929,99.0038930976959,26.606410640259156,-38.62847916358781,10.89258935974101,-52.749115136926235,-48.68218860102844,-138.36659759436301,-52.74541064025907,-105.6646710584651,-154.55956086231186,176.4108530717958
112,-10.6,-8.3,-15.1,-11.1,-8.5,-6.8,-6.7,-5.1,-5.1,-4.8,-5.5,-5.0,-5.4,-6.1,-8.6,-10.8,-12.1,-13.4,-11.6,-11.1,3.631876313844927,23.62681798666935,88.2215175425633,118.84133388230808,6.964858771281655,-37.995319189487724,165.6679077905163,185.2719122871835,75.67350329384908,98.03630044410612,26.35881798666938,-37.17347916358783,11.982589359741013,-53.79911513692625,-47.76178125461823,-138.6041902479528,-51.36678125461823,-105.86622698000386,-154.47733882308128,177.22566776461622
113,-10.8,-8.2,-15.4,-11.4,-8.4,-6.8,-6.6,-5.2,-5.5,-5.0,-5.7,-5.0,-5.4,-5.9,-7.5,-11.3,-11.7,-13.6,-12.7,-10.3,4.724276313844925,24.147817986669338,88.01551754256332,118.4678338823081,5.455358771281656,-37.66035918948772,165.1769077905163,184.31051228718349,75.75320329384908,98.35330044410611,25.940817986669373,-36.127479163587836,13.439182013330793,-53.64870779051603,-47.32296656179781,-138.5277829015426,-51.695781254618225,-104.61504167282428,-153.4531535159017,177.11707511102642
114,-10.6,-8.1,-15.4,-11.5,-8.2,-6.9,-7.0,-5.3,-5.6,-5.2,-6.0,-5.0,-5.3,-6.0,-8.5,-11.8,-13.3,-12.3,-11.2,-11.3,3.6382836602551265,22.661225333079557,86.98551754256331,119.93972653589788,3.937166117691863,-37.86431918948772,164.45710779051632,183.30141963359372,76.31330329384907,97.53130044410612,26.003225333079598,-35.46188650999804,13.763182013330805,-55.20089309769563,-47.19937390820803,-138.4541902479528,-51.83196656179783,-104.06663432641403,-153.17333882308128,177.97766776461623
115,-10.4,-8.0,-15.5,-11.6,-8.5,-6.9,-7.0,-5.4,-5.6,-5.6,-6.1,-5.0,-5.9,-6.4,-7.6,-12.3,-14.6,-12.2,-11.6,-11.0,3.534276313844927,22.99722533307957,86.20192488897352,120.01693388230808,3.4391661176918618,-38.83365918948772,165.80900779051632,184.0944122871835,76.67390329384908,99.09030044410612,25.78122533307959,-35.64747916358782,13.914151868977399,-56.126893097695614,-47.906966561797816,-138.6941902479528,-51.89155921538759,-104.36381963359364,-152.98170943744046,179.40229715025703
116,-10.5,-8.0,-15.3,-11.5,-8.4,-7.3,-6.9,-5.4,-6.0,-5.7,-6.1,-5.5,-5.8,-6.4,-7.9,-10.7,-12.3,-10.6,-11.2,-10.9,2.9907836602551328,23.86022533307957,85.06933223538371,118.46043388230808,3.018266117691862,-40.16627184307752,164.7180077905163,184.6968122871835,75.87140329384907,99.82430044410611,26.7122253330796,-34.712479163587815,12.717151868977425,-55.9270784048752,-49.02755921538761,-140.22337555513235,-50.818151868977395,-104.81481963359363,-152.7361167838507,178.85007511102643
117,-10.4,-8.0,-15.5,-11.9,-8.6,-7.2,-7.1,-5.7,-6.2,-5.8,-6.3,-5.5,-6.0,-7.1,-8.1,-10.7,-12.8,-12.2,-11.7,-8.5,3.5176836602551305,22.43763267948978,85.20133223538372,117.1868338823081,1.639166117691861,-41.70464184307752,164.4542077905163,183.9807122871835,75.17520329384908,99.67130044410612,26.193225333079596,-34.68947916358782,12.01955921538763,-55.79348575128543,-50.365744522567184,-139.71678290154256,-51.83133717615698,-103.994597594363,-151.6995241302609,179.95288980384686
118,-10.5,-7.9,-15.7,-11.6,-8.7,-7.3,-7.0,-5.9,-6.4,-6.0,-6.6,-5.6,-6.1,-6.6,-8.3,-10.6,-13.2,-11.6,-9.2,-9.5,4.466383660255133,23.848632679489782,84.05433223538373,117.0409412287183,0.47927346410206795,-43.01957449666732,163.76010779051632,183.9078122871835,76.22860329384908,100.28830044410611,27.1522253330796,-35.62007181717763,11.240966561797848,-56.264485751285434,-49.83074452256719,-139.47637555513236,-52.135151868977374,-105.11322698000382,-151.32970943744047,181.06670449666726
119,-10.3,-8.1,-15.4,-12.0,-9.1,-7.4,-7.0,-6.0,-6.3,-6.5,-6.9,-5.9,-6.5,-7.2,-8.6,-10.8,-12.7,-11.1,-11.1,-9.0,3.911783660255125,24.230632679489787,84.23533223538371,115.9491412287183,-0.8352265358979309,-44.18950449666731,164.2872077905163,185.42060494077327,76.57270329384907,101.84730044410611,28.608225333079588,-36.92466447076741,11.303966561797836,-55.06767105846501,-49.6179298297468,-139.86456086231192,-51.32033717615698,-104.149597594363,-152.83589474462002,179.59007511102644
120,-10.4,-7.9,-15.4,-12.0,-8.7,-7.6,-7.1,-5.9,-6.3,-6.5,-6.9,-6.4,-6.6,-7.2,-8.0,-11.7,-12.9,-10.1,-9.4,-10.0,3.102491006665332,22.763040025899983,83.36573958179393,116.3916412287183,0.25127346410206997,-44.48667449666731,165.63580044410608,185.66540494077327,76.35590329384908,102.87930044410612,29.851225333079583,-37.669664470767415,12.767966561797834,-55.779078404875236,-49.44192982974678,-139.15156086231192,-52.652337176156976,-103.01681963359363,-153.93889474462003,178.43288980384685
121,-10.5,-7.9,-15.6,-12.0,-8.9,-7.7,-7.5,-6.2,-7.0,-7.0,-7.1,-6.6,-6.9,-7.1,-9.2,-11.4,-11.6,-10.4,-9.4,-7.9,3.9847910066653327,21.765447372310206,82.38673958179392,115.11534122871831,-0.96062653589793,-43.84924449666731,164.0764077905163,186.74780494077328,75.18550329384908,104.3908930976959,29.041632679489794,-37.36766447076742,13.44396656179785,-56.65626371205482,-50.88111513692638,-140.63193147667113,-53.15533717615699,-101.92341228718342,-155.04170943744046,178.54570449666727
122,-10.3,-7.8,-15.5,-12.0,-9.2,-7.8,-7.4,-6.3,-7.1,-7.1,-7.5,-7.1,-6.7,-7.6,-8.2,-11.3,-11.4,-10.5,-9.5,-7.9,2.7882910066653324,22.27444737231022,81.29414692820413,116.2085412287183,-0.9601265358979312,-44.24193449666731,162.56240779051632,186.06600494077327,75.65640329384908,102.97430044410612,28.698632679489805,-36.94466447076742,14.345559215387624,-55.78926371205483,-50.526707790516156,-140.28274616949156,-53.416522483336564,-103.10041228718342,-156.30489474462001,179.64488980384684
123,-10.1,-7.9,-15.9,-12.5,-9.0,-8.0,-7.2,-6.4,-7.3,-7.0,-7.2,-7.5,-7.7,-7.9,-8.7,-10.5,-12.0,-10.5,-9.3,-7.9,2.9555910066653297,23.174447372310212,80.28014692820412,116.3461412287183,-0.5738265358979326,-43.96460449666731,163.2785077905163,187.36109759436306,75.03920329384907,103.97730044410612,27.765632679489812,-35.76066447076742,14.680966561797845,-55.19326371205483,-49.03752248333657,-141.02933882308133,-53.93870779051616,-102.05241228718342,-157.16548739820982,180.50388980384685
124,-10.3,-7.8,-15.5,-12.3,-9.1,-8.3,-7.7,-6.5,-7.4,-7.9,-8.1,-7.0,-8.1,-8.1,-9.3,-10.9,-10.6,-9.2,-9.6,-7.2,1.481198353075527,24.603447372310214,79.78755427461432,116.0309412287183,-1.325626535897932,-44.113584496667315,162.11040779051632,188.15599759436307,73.57180329384907,103.53730044410612,28.93622533307959,-35.83666447076742,15.878966561797853,-54.49485636564461,-50.56130044410594,-141.7667094374405,-55.262707790516174,-102.60341228718343,-157.76030209103024,181.93248245743663
125,-10.5,-7.8,-16.0,-12.6,-9.2,-8.2,-7.6,-7.0,-7.9,-7.9,-7.9,-7.4,-8.1,-8.2,-8.9,-10.3,-11.0,-9.4,-8.2,-7.9,2.814698353075528,26.009447372310206,79.47055427461432,115.8562412287183,-1.9915265358979326,-44.86718449666731,161.4577077905163,186.86069759436307,73.40870329384907,102.23130044410611,29.56522533307958,-34.73466447076741,15.432373908208064,-54.787886509998,-49.586300444105945,-141.57511678385075,-54.874300444105955,-104.0621902479528,-157.73408005179965,183.09688980384686
126,-10.5,-7.8,-15.9,-12.9,-9.2,-8.3,-7.8,-6.9,-7.6,-7.9,-8.3,-7.4,-8.8,-8.4,-10.2,-10.0,-11.1,-8.6,-8.3,-7.0,2.47229835307553,26.29344737231021,80.04055427461434,116.7445412287183,-1.0450265358979323,-45.98926449666732,161.9120077905163,187.01399759436308,72.31190329384907,102.43130044410611,27.998632679489816,-35.607257124357204,15.982373908208075,-55.446886509997995,-50.61448575128554,-140.58570943744053,-53.69611513692635,-103.97478290154257,-158.31048739820986,184.45348245743662
127,-10.2,-7.8,-16.0,-12.7,-9.5,-8.2,-7.9,-7.0,-8.4,-8.5,-8.4,-8.2,-8.7,-8.7,-8.8,-11.1,-10.2,-9.1,-8.4,-7.1,3.6987983530755315,27.749447372310215,79.36255427461434,116.3096412287183,-1.2552265358979326,-45.742274496667314,161.5099077905163,187.33599759436305,72.71660329384908,102.15530044410612,26.59804002590002,-35.06925712435722,14.458373908208074,-54.48747916358779,-51.53848575128555,-140.16911678385074,-53.317707790516124,-103.53959759436302,-157.83648739820987,183.84148245743663
128,-10.2,-7.7,-16.3,-12.7,-9.5,-8.5,-8.0,-7.1,-8.3,-8.7,-8.8,-8.0,-8.9,-8.7,-8.4,-10.3,-10.8,-8.5,-8.4,-7.6,4.066098353075532,27.928447372310217,79.00255427461433,116.5823412287183,-2.33712653589793,-44.37964449666731,160.7215077905163,185.77889759436306,72.82470329384908,102.38630044410611,26.06144737231024,-33.504257124357224,14.636781254618285,-54.2680718171776,-50.98367105846512,-140.8523020910303,-54.00111513692636,-105.10341228718343,-157.87548739820986,183.24288980384682
129,-10.1,-7.7,-16.5,-13.2,-9.3,-8.9,-8.4,-7.4,-8.8,-9.3,-9.0,-8.7,-9.2,-9.5,-9.4,-10.4,-10.0,-8.3,-7.8,-6.2,3.6860983530755362,29.17144737231021,78.96296162102453,118.0269412287183,-3.2301265358979308,-45.771494496667316,162.17670044410607,186.98559759436307,74.17169594743886,101.41870779051634,26.343447372310237,-33.31925712435722,15.278373908208067,-53.833479163587796,-51.50226371205491,-139.5833020910303,-52.480707790516135,-104.7401902479528,-156.72889474462008,184.45707511102643
130,-10.0,-7.8,-16.1,-12.9,-9.6,-8.8,-8.3,-7.8,-8.8,-9.4,-9.1,-9.2,-9.5,-10.2,-9.8,-9.1,-10.1,-9.2,-7.4,-6.1,2.7796983530755313,29.895447372310215,80.41596162102454,118.9183338823081,-3.8343265358979295,-45.38002449666732,162.54060044410608,185.85789024795287,72.60210329384908,102.69470779051633,25.63263267948983,-34.863257124357204,16.408188601028485,-53.06966447076738,-52.55367105846514,-138.7953020910303,-51.71230044410592,-103.95278290154258,-157.1423020910303,182.90588980384683
131,-10.3,-7.6,-16.5,-13.5,-9.8,-8.9,-8.5,-8.2,-8.9,-9.8,-9.3,-9.1,-9.9,-9.8,-9.5,-9.6,-9.0,-7.7,-7.7,-7.4,1.6174056994857295,30.648447372310216,79.20196162102454,118.1412412287183,-2.7656265358979297,-46.77343449666731,161.44670044410609,187.19009024795287,71.18250329384908,101.87770779051634,25.91604002590006,-34.575849777947,17.22618860102847,-53.60547916358777,-53.023293856408316,-139.75648739820986,-50.481300444105926,-105.02919024795278,-157.04508005179972,183.5790751110264
132,-10.1,-7.6,-16.8,-13.5,-9.9,-9.2,-8.6,-7.7,-8.9,-9.7,-9.8,-9.8,-9.7,-10.5,-9.2,-9.0,-8.9,-7.8,-7.0,-5.8,2.8732056994857373,31.572447372310208,77.65636896743474,116.9669412287183,-3.7664265358979314,-47.77934449666731,161.5316004441061,185.83569024795287,69.64200329384907,101.13870779051634,24.976447372310275,-36.09725712435721,18.506373908208076,-54.399849777946955,-53.767293856408315,-139.19467270538942,-49.98570779051613,-106.57878290154258,-156.2013020910303,184.28207511102642
133,-10.1,-7.6,-16.7,-13.5,-9.8,-9.2,-8.5,-8.0,-9.5,-10.3,-10.5,-10.1,-10.1,-9.7,-9.6,-9.2,-8.8,-9.0,-7.4,-6.5,2.356105699485738,32.770447372310215,79.16296162102452,116.1148412287183,-2.7804265358979308,-48.06394449666731,162.85509309769589,186.02149024795284,70.66559594743886,101.47670779051633,23.992447372310266,-36.21084977794702,19.715781254618292,-54.63284977794696,-52.5308865099981,-138.91667270538943,-51.074300444105916,-106.4741902479528,-155.5048947446201,185.69907511102642
134,-10.2,-7.7,-16.8,-13.8,-10.0,-9.3,-8.9,-8.4,-9.8,-10.4,-10.8,-10.6,-10.7,-9.6,-10.0,-9.6,-8.0,-7.6,-7.5,-7.5,1.8486056994857307,33.06344737231021,78.71696162102452,116.8160412287183,-3.8817265358979327,-47.491894496667314,163.25849309769586,186.73758290154262,69.68259594743886,100.11511513692655,22.61785471872048,-36.59784977794702,18.785188601028494,-54.37025712435715,-52.84347916358789,-138.7162653589792,-49.5978930976957,-107.35037555513236,-156.5823020910303,185.75985307179582
135,-10.1,-7.5,-17.1,-14.0,-10.1,-9.5,-8.8,-8.5,-10.4,-11.2,-10.5,-10.4,-11.1,-10.5,-9.6,-8.8,-8.2,-8.2,-7.2,-5.7,0.8362130458959456,32.13385471872043,77.22236896743475,116.2632412287183,-3.683826535897932,-46.054581843077514,163.50419309769586,187.54028290154264,69.41659594743886,101.49870779051633,21.148854718720486,-37.047035085126595,17.301188601028514,-53.22803508512652,-53.49207181717769,-138.95926535897922,-51.054300444105905,-106.66437555513235,-157.99948739820985,187.07066776461622
136,-10.1,-7.4,-16.9,-14.2,-10.1,-9.9,-9.0,-8.4,-9.8,-11.3,-10.9,-10.9,-11.6,-10.9,-10.2,-9.5,-8.0,-8.5,-7.9,-6.3,0.19931304589593424,31.947854718720436,77.95577631384495,115.6241485751285,-4.807426535897932,-44.960611843077515,164.80518575128565,187.46847555513241,69.66759594743885,101.19270779051634,19.883854718720485,-37.35044243153679,18.06218860102851,-52.44803508512655,-53.998664470767494,-138.16967270538942,-50.506893097695695,-107.74478290154258,-158.09589474462007,187.30366776461622
137,-10.1,-7.6,-17.4,-14.3,-10.2,-9.7,-9.4,-8.9,-10.9,-11.3,-11.6,-11.0,-11.0,-10.8,-9.4,-9.2,-7.7,-8.2,-8.1,-6.0,0.8498130458959423,32.569854718720435,78.98936896743474,114.2482412287183,-4.52012653589793,-45.564101843077516,164.62068575128566,187.9092755551324,70.76278125461845,101.28411513692654,19.965854718720493,-37.62903508512659,17.07359594743872,-51.485442431536725,-53.81266447076749,-139.204858012569,-49.17630044410592,-106.55337555513236,-159.25248739820987,188.748260418206
138,-10.0,-7.4,-17.2,-14.5,-10.3,-10.0,-9.1,-9.1,-10.8,-12.1,-10.7,-11.9,-12.5,-11.0,-10.2,-8.5,-8.2,-7.3,-7.2,-6.4,0.628913045895942,33.73485471872043,78.72777631384494,114.60944857512851,-4.291726535897933,-44.14025918948772,165.49408575128564,187.85407555513243,70.09018860102867,101.37970779051633,18.618854718720485,-37.438035085126586,17.71459594743871,-50.21922039230613,-54.32325712435728,-138.4072955033326,-50.520893097695705,-108.07537555513235,-158.92848739820985,187.6358530717958
139,-10.1,-7.4,-17.2,-15.0,-10.6,-10.0,-9.3,-8.9,-11.0,-12.7,-11.9,-12.3,-12.6,-10.9,-9.3,-9.2,-7.1,-7.1,-7.1,-6.0,1.9036130458959377,34.71785471872043,77.40677631384494,116.0035485751285,-5.050026535897931,-43.568679189487725,163.93868575128565,187.33107555513243,70.97778125461845,102.07770779051633,17.19926206513071,-38.771442431536784,18.148188601028494,-48.7386277387163,-54.48084977794707,-137.4182955033326,-49.09070779051612,-108.57537555513235,-157.36670943744045,188.2044457253856
140,-10.0,-7.3,-17.3,-14.8,-10.8,-10.4,-9.5,-9.3,-11.0,-13.6,-12.0,-12.1,-12.3,-11.2,-9.7,-8.3,-8.0,-6.8,-7.6,-7.2,0.8789203923061422,34.72185471872042,78.27677631384495,116.7488412287183,-5.661126535897932,-44.84941918948772,162.52828575128564,186.22897555513242,72.30078125461846,103.20570779051633,18.045854718720477,-39.075849777946985,17.374595947438706,-47.932442431536714,-54.85944243153689,-138.4042955033326,-47.7973004441059,-107.1691902479528,-158.16489474462003,187.36466776461623
141,-10.2,-7.3,-17.0,-15.5,-10.9,-10.5,-9.3,-9.3,-11.6,-12.4,-12.5,-13.0,-12.6,-11.6,-9.7,-8.7,-8.0,-7.9,-7.2,-6.8,0.8324203923061475,35.409854718720425,78.43677631384494,115.55884857512851,-5.995226535897931,-45.32341918948772,161.03069309769586,185.58237555513242,73.25137390820824,104.71848575128571,16.60785471872049,-40.23862773871636,16.000410640259133,-46.744442431536726,-53.804849777947084,-137.1882955033326,-47.26070779051611,-105.89778290154257,-159.72089474462,186.5008530717958
142,-9.8,-7.4,-17.8,-15.6,-11.0,-10.6,-10.2,-9.9,-11.8,-13.5,-13.5,-13.2,-13.5,-11.6,-9.9,-9.1,-7.7,-6.8,-6.7,-5.7,1.7886130458959428,36.59685471872042,77.56777631384494,114.8531485751285,-4.94222653589793,-44.98551918948772,162.33688575128565,185.32907555513242,72.34855921538782,104.21489309769592,16.053076757951104,-41.53881304589598,16.666003293848917,-46.20222039230609,-53.39344243153688,-138.201858012569,-46.7133004441059,-106.23378290154258,-161.13030209103025,187.184260418206
143,-9.5,-7.4,-17.7,-15.5,-11.0,-11.0,-9.9,-9.6,-11.9,-13.8,-13.7,-13.6,-14.2,-12.3,-10.6,-9.4,-7.7,-7.2,-7.2,-6.7,3.2009130458959447,35.775854718720424,76.41918366025514,115.6117485751285,-6.191326535897932,-43.93942653589793,162.81298575128565,186.13016820872218,72.07196656179805,105.55430044410615,16.88807675795111,-43.09162773871637,16.649410640259134,-47.62044243153673,-53.036035085126684,-137.6212955033326,-45.9513004441059,-106.52578290154258,-162.22548739820982,188.10426041820602
144,-9.7,-7.5,-18.3,-15.8,-11.3,-11.2,-10.3,-10.5,-12.3,-13.6,-13.4,-13.6,-13.7,-13.0,-10.2,-9.3,-7.8,-6.1,-8.0,-6.0,2.462213045895936,34.25526206513065,76.65518366025513,115.9474412287183,-5.674626535897932,-45.052126535897926,164.33177840487542,186.15936820872219,73.17455921538783,106.35607840487552,16.89766941154089,-42.15622039230617,17.35559594743873,-48.55203508512652,-52.38803508512669,-136.6164808105122,-46.12670779051609,-106.10559759436302,-163.70089474462003,189.6410383789754
