Zenith,Gain(50MHz),Gain(100MHz),Gain(150MHz),Gain(200MHz),Gain(250MHz),Gain(300MHz),Gain(350MHz),Gain(400MHz),Gain(450MHz),Gain(500MHz),Gain(550MHz),Gain(600MHz),Gain(650MHz),Gain(700MHz),Gain(750MHz),Gain(800MHz),Gain(850MHz),Gain(900MHz),Gain(950MHz),Gain(1000MHz),Phase(50MHz),Phase(100MHz),Phase(150MHz),Phase(200MHz),Phase(250MHz),Phase(300MHz),Phase(350MHz),Phase(400MHz),Phase(450MHz),Phase(500MHz),Phase(550MHz),Phase(600MHz),Phase(650MHz),Phase(700MHz),Phase(750MHz),Phase(800MHz),Phase(850MHz),Phase(900MHz),Phase(950MHz),Phase(1000MHz)
89,-16.39703,-0.91418,1.90038,0.22177,-0.54493,-2.17927,-4.3201,-25.03148,-8.41741,-4.65293,-4.07315,-1.75847,-2.5937,-2.08575,-5.12957,-7.91428,-13.48739,-10.22791,-7.28409,-8.09608,127.8468784048753,-161.20333882308142,48.09747960769383,-141.99903673205102,43.77292488897358,-0.3085420392305327,85.50507840487526,-73.3399943005142,-164.39159924128737,-48.351584104361265,-58.50659715025705,10.001928182822368,-67.5470784048754,161.71357960769387,148.39148125461818,58.608966561797814,-112.27392488897345,130.36222203923063,61.036407346410215,-21.16349265358978
90,-16.87783,-1.00008,1.92598,0.23007,-0.63963,-2.24647,-4.1578,-21.72778,-8.14521,-4.62883,-3.95425,-2.01457,-2.6597,-2.25835,-5.60987,-8.29158,-13.48659,-9.71281,-6.47169,-7.27658,127.78107840487529,-161.28633882308145,48.13367960769383,-142.39403673205103,42.86722488897357,0.5883179607694675,86.64667105846505,-73.2512943005142,-163.81559924128737,-49.49678410436127,-57.03610449666726,10.449520836412162,-66.44207840487542,160.3305796076939,147.8794812546182,58.14678125461822,-110.82514692820408,130.259,59.891200000000005,-21.992207346410197
91,-16.75653,-0.96258,1.98828,0.29007,-0.62623,-2.07107,-4.4887,-26.03788,-7.83351,-4.65653,-3.56525,-1.66997,-2.801,-2.34745,-5.52187,-8.36648,-12.59159,-8.95331,-7.64899,-7.62168,128.6043784048753,-161.29433882308143,47.96547960769383,-142.98903673205103,42.880724888973575,-0.32211203923053233,87.04867105846506,-72.20712633974483,-164.05900658769758,-50.888284104361276,-55.47731184307746,9.943520836412162,-67.03748575128563,159.07918695410407,148.9553812546182,59.16478125461822,-112.24973958179386,128.7392220392306,60.59041469282042,-21.771814692820403
92,-16.60343,-0.89528,1.98268,0.23437,-0.63863,-2.13567,-4.9298,-25.93638,-7.69351,-4.95323,-3.73395,-2.05437,-2.774,-2.50625,-5.69677,-9.24808,-13.06079,-8.43211,-6.61909,-8.93308,129.24507105846507,-161.78833882308146,48.10637960769383,-142.99103673205104,42.52262488897357,-1.359122039230531,85.92067105846505,-71.9301796076938,-165.05859924128737,-49.49978410436127,-54.26161918948766,11.076113490001958,-66.46048575128563,160.43787960769387,150.04898125461818,59.823781254618225,-110.82973958179387,129.384,61.032292653589806,-23.282722039230613
93,-16.31103,-0.94548,1.97858,0.24247,-0.79183,-2.19357,-5.1663,-29.95518,-7.80031,-4.79553,-3.33775,-2.16127,-2.9733,-2.66335,-5.37147,-8.72718,-10.06739,-7.65171,-6.80349,-8.34298,129.70447105846506,-162.46033882308143,47.73637960769383,-143.56803673205104,42.17942488897357,-2.4047220392305313,87.29067105846505,-72.73636776461629,-163.8004139341078,-48.985591450771494,-53.388419189487664,10.150113490001957,-67.18248575128561,159.47917960769388,149.17678860102842,61.090188601028444,-110.67033223538365,128.0955926535898,62.17488530717959,-22.759129385640815
94,-16.33373,-0.91138,1.97008,0.21897,-0.87573,-2.12627,-5.4441,-37.08248,-7.31801,-5.45293,-3.59485,-2.43707,-3.1574,-3.04925,-6.23247,-8.89478,-9.52909,-6.79191,-7.72659,-8.38718,130.5813710584651,-162.29033882308144,47.726279607693826,-143.77103673205104,43.293124888973566,-1.7793220392305322,87.53467105846505,-73.20724857512855,-163.256821280518,-49.193998797181706,-53.034026535897866,10.682706143591759,-65.83248575128562,160.76127960769387,150.3554886010284,61.31659594743866,-109.77773958179385,128.66977796076938,61.00327796076938,-22.316229385640813
95,-16.36673,-0.92728,1.98638,0.16907,-0.98333,-2.27197,-5.601,-27.61918,-7.43741,-5.45383,-3.69745,-2.96667,-3.5086,-3.43835,-5.90737,-7.88358,-8.55709,-7.83291,-7.32399,-9.16418,130.37427105846507,-162.71333882308144,47.35977960769383,-144.16003673205103,43.36912488897357,-2.524122039230532,88.97067105846506,-72.4917028497429,-163.75522862692824,-48.610106143591906,-51.71943388230808,10.532706143591753,-65.90489309769583,160.12278695410407,149.08659594743864,60.74641064025907,-110.87973958179386,128.0477779607694,59.74916326794897,-21.736229385640815
96,-16.07623,-0.87488,1.94978,0.15297,-1.03213,-2.28337,-5.838,-23.59688,-7.51571,-5.49553,-4.01825,-3.62667,-4.116,-3.61225,-5.99157,-7.13758,-7.29709,-7.70971,-8.15129,-11.73538,130.3551784048753,-162.81233882308146,47.563179607693826,-144.61703673205102,42.27142488897357,-3.8017146928203243,89.49767105846504,-71.73092488897352,-163.47863597333844,-47.28611349000211,-52.64683388230807,10.03229879718154,-66.95048575128561,160.62258695410407,148.65631064025905,61.03181798666928,-111.53573958179386,127.62937061435917,59.71002653589794,-20.47324407846123
97,-16.13683,-0.94628,1.98128,0.12857,-1.14423,-2.41777,-6.2691,-20.96718,-7.20801,-5.65483,-4.44185,-4.06577,-4.4189,-4.33965,-6.13977,-7.27288,-6.68739,-5.94161,-7.32659,-9.26198,130.2867784048753,-163.31733882308146,47.65877960769383,-144.91603673205103,42.984924888973566,-4.136414692820326,88.81107840487527,-71.83818366025515,-163.5514506661589,-47.01002818282252,-52.83444122871828,8.587298797181532,-68.04148575128562,159.5781016469245,147.37691798666924,61.1330253330795,-112.16014692820406,128.82674122871836,58.29604122871835,-20.802058771281647
98,-16.32273,-0.93478,1.91318,0.07807,-1.37423,-2.40637,-6.7081,-18.69688,-6.55931,-5.77843,-4.51125,-4.52867,-5.2328,-4.17245,-5.87207,-6.51238,-5.46549,-5.50671,-7.57039,-10.72958,129.39787105846506,-163.15533882308145,47.25547960769383,-145.18003673205104,43.42682488897357,-3.8249146928203253,89.1524857512855,-72.90355427461435,-164.17285801256912,-47.15874287564293,-51.55285592153869,8.043298797181535,-67.19107840487541,160.4581089933347,147.03123267948968,62.15842533307951,-113.28573958179386,127.89714857512857,57.00162653589794,-21.371288156922468
99,-16.22443,-0.97528,1.91168,0.09117,-1.49993,-2.57687,-6.6818,-15.38778,-6.34641,-6.09903,-4.74115,-5.33187,-5.709,-4.91185,-6.05517,-6.12528,-5.10629,-6.01181,-7.96299,-10.95398,128.6329857512855,-163.49833882308144,47.66217960769383,-144.75703673205103,44.23712488897357,-2.8471946928203256,89.52348575128548,-71.67177631384496,-165.47326535897932,-48.69665022205313,-50.580363267948904,9.494484104361135,-66.50167105846518,159.9574089933347,146.93613267948967,61.53363267948971,-112.96814692820408,127.55193388230815,58.21471918948774,-22.070466117691847
100,-15.97973,-0.98608,1.87458,-0.05593,-1.66803,-2.72357,-7.1886,-13.56598,-6.34651,-5.90143,-4.90365,-6.33677,-6.1722,-4.97255,-5.63677,-5.34428,-4.06039,-5.39561,-7.81589,-10.78218,129.3175857512855,-163.71433882308145,46.85867960769383,-145.54503673205102,44.155124888973575,-4.119477346410118,88.08830044410588,-70.21618366025517,-165.52908005179975,-49.92576491487355,-51.60667061435912,8.172484104361132,-65.52767105846519,161.14981633974492,148.2412500258999,61.43134002589994,-112.43314692820405,126.42792653589794,58.91180449666732,-22.554273464102053
101,-15.94493,-0.97288,1.83548,-0.09323,-1.82703,-2.75317,-7.3744,-11.53458,-5.55501,-5.97623,-5.50315,-6.78877,-7.1473,-5.32755,-5.31197,-4.47598,-3.88759,-4.28041,-7.10599,-10.78608,128.77077840487527,-164.28533882308145,46.98517960769383,-146.04403673205104,44.26122488897357,-3.2026673464101183,88.52670779051611,-70.47277631384497,-165.32848739820997,-48.82567960769396,-52.665277960769316,7.197076757950924,-65.2746710584652,162.1348163397449,148.8683173723101,61.494647372310155,-113.55014692820407,125.17072653589794,57.40351184307753,-22.220188156922468
102,-15.81753,-1.07758,1.85328,-0.16263,-1.92003,-2.78167,-7.6036,-10.28558,-5.30341,-5.57363,-5.69395,-8.04517,-7.5984,-6.15865,-5.23537,-4.36388,-3.67869,-4.49531,-7.29299,-9.26668,129.29399309769568,-164.03433882308144,47.10347960769383,-146.21203673205102,44.77732488897357,-1.8409173464101185,89.62811513692633,-70.28118366025517,-165.28689474462018,-47.564394300514365,-53.529885307179526,8.101262065130499,-65.59226371205497,163.53672368615509,149.8453923723101,60.22174737231015,-113.41214692820407,125.12661918948774,57.04590449666733,-23.723980810512266
103,-16.03133,-1.03828,1.76458,-0.25533,-2.13713,-2.93507,-7.7907,-8.78378,-4.65631,-5.47253,-6.14385,-9.37847,-7.8208,-5.71435,-5.15197,-4.07378,-3.55889,-4.19201,-6.43389,-10.72368,129.36648575128544,-164.56033882308145,47.07887960769383,-146.20603673205102,45.79462488897357,-2.2344799999999116,89.88892982974673,-70.28659100666536,-165.8843020910304,-47.57560899333477,-53.122499999999945,7.96885471872028,-66.29544901923455,162.47523837897552,149.6827620651305,59.97955471872038,-113.08614692820407,126.27991918948771,56.43240449666733,-23.233995503332686
104,-15.63133,-1.09588,1.71158,-0.32613,-2.41273,-3.12677,-7.6865,-7.42868,-4.19241,-4.89953,-6.62605,-10.01107,-9.931,-6.47155,-4.72627,-3.67638,-2.71809,-4.06271,-6.97799,-10.45298,128.64798575128546,-164.78133882308146,47.20687960769383,-146.64903673205103,46.34802488897357,-0.9662549999999116,89.53774452256714,-71.56518366025516,-164.60111678385084,-48.78831633974497,-52.98091469282035,8.05504002589987,-64.73544901923458,162.53643837897553,148.7008220651305,60.316162065130584,-113.63314692820407,126.38821184307751,57.421411843077536,-22.74579550333268
105,-15.53643,-1.14738,1.74198,-0.45103,-2.71103,-3.19057,-7.857,-6.29858,-3.68301,-4.57963,-6.21955,-11.75387,-9.4959,-6.25975,-5.19207,-3.83218,-2.94669,-4.26031,-6.54059,-8.60978,128.70108575128546,-164.63933882308146,47.02967960769383,-146.47103673205103,47.75492488897358,-1.2524126535897047,89.49425921538754,-70.07959100666537,-163.24052413026106,-49.57033103256539,-53.50342938564077,8.213225333079464,-63.65307181717773,163.20685307179593,148.40379941154072,59.00236206513058,-113.35514692820408,127.21230449666731,56.49480449666733,-21.829688156922465
106,-15.56363,-1.10508,1.68238,-0.54633,-2.91983,-3.37987,-7.2848,-5.36368,-3.30981,-4.06213,-6.62875,-12.78277,-11.0863,-6.50515,-4.79597,-3.03058,-3.05479,-3.85931,-6.52259,-8.60948,128.78039309769565,-164.84533882308145,47.118179607693826,-146.04503673205102,47.918924888973564,-1.5159153071794975,90.88296656179776,-69.86259100666538,-164.12093147667127,-50.2948383789756,-53.580144078461174,7.923410640259078,-62.11604167282434,164.40114572538573,149.07447675795095,59.786962065130595,-113.88414692820407,128.15551184307753,55.78391184307753,-21.001902849742883
107,-16.20803,-1.18788,1.62808,-0.57963,-3.18753,-3.26777,-6.8048,-4.47148,-2.87301,-3.58093,-6.12135,-13.03827,-11.5779,-6.62805,-4.74837,-3.56498,-3.06779,-4.14671,-5.19919,-8.22668,128.87749309769566,-164.87633882308143,47.33707960769383,-146.64103673205102,48.561924888973564,-2.65364796076929,89.67378125461816,-70.82559100666538,-163.0653388230815,-50.9602457253858,-52.2311587712816,6.875781254618232,-62.99266447076752,165.21685307179592,150.1338094115407,59.987462065130586,-113.35214692820406,127.33081184307751,56.661511843077534,-21.341802849742884
108,-15.91273,-1.20208,1.50928,-0.66293,-3.40563,-3.52107,-6.6778,-3.67838,-2.18131,-2.95903,-6.01855,-13.74407,-11.5965,-7.03215,-4.37887,-3.19428,-2.98179,-4.47591,-6.08589,-8.40948,129.61598575128545,-165.40033882308143,46.919779607693826,-146.72903673205104,50.10192488897357,-2.353270614359083,90.43049594743857,-71.38359100666537,-162.10574616949174,-49.818190418206214,-53.59197346410201,8.418996706151177,-63.074664470767516,165.71085307179595,148.68658410436112,60.33216206513059,-113.59614692820406,126.52971918948772,56.37231184307753,-20.23951019615309
109,-15.78593,-1.27098,1.40438,-0.82963,-3.67573,-3.62937,-6.2542,-2.96698,-1.92411,-2.59903,-5.64985,-13.57707,-12.5394,-6.99745,-4.72487,-3.93158,-3.72839,-4.56551,-5.47669,-8.53898,129.73818575128547,-164.99733882308146,46.87857960769383,-147.12803673205104,48.69333223538378,-3.1984632679488776,91.40440329384879,-70.61859100666538,-162.6097461694917,-49.541060418206214,-54.22148081051221,6.95758935974095,-63.770664470767514,166.45485307179592,147.29108410436112,60.424154718720374,-114.82173958179386,125.98091918948772,56.44081918948773,-19.236880810512268
110,-16.03273,-1.33478,1.40788,-0.96213,-3.89453,-3.64007,-5.6824,-2.18838,-1.55371,-2.11823,-5.41895,-13.70507,-13.1635,-7.37005,-5.65457,-4.10048,-4.18029,-4.69271,-5.94339,-7.41728,130.86829309769567,-165.60633882308144,47.31987960769383,-146.85403673205104,49.79133223538378,-2.7411559215386703,90.47291064025902,-70.41659100666539,-162.91115351590193,-50.14473776461642,-55.63938815692242,5.786959974100142,-62.97325712435732,167.02485307179592,146.0833667579509,59.35406206513059,-114.03033223538367,127.25273388230812,55.18602653589794,-20.044980810512264
111,-15.57213,-1.38458,1.25938,-1.07593,-4.18723,-3.54777,-5.0554,-1.62968,-1.14921,-1.61133,-4.79725,-13.63887,-13.1038,-7.28705,-5.94887,-3.80118,-4.60739,-4.77301,-5.50099,-5.77948,130.67119309769566,-165.73633882308144,47.16557960769383,-146.95903673205103,48.76273958179398,-3.1030485751284616,89.97932533307942,-70.83559100666537,-164.24515351590193,-51.158827764616426,-55.64559550333263,6.041145281279739,-63.853442431536905,168.4304457253857,146.96802675795092,59.24885471872037,-114.13473958179385,125.74522653589793,54.204341228718356,-21.417580810512263
112,-15.92783,-1.38678,1.13658,-1.31063,-4.31993,-3.71097,-4.3989,-1.37148,-0.69151,-1.22403,-4.35585,-12.79537,-12.7753,-7.68205,-6.09397,-4.56238,-5.59189,-5.72851,-6.25829,-5.89018,131.15829309769566,-165.73833882308145,47.174279607693826,-146.98503673205104,49.93773958179398,-2.649941228718255,89.67983267948964,-71.21059100666537,-165.15415351590195,-52.597847764616425,-55.258102849742826,6.880737934869529,-62.8232571243573,168.4721236861551,147.9799694115407,58.75134737231015,-114.27914692820406,127.23274122871834,55.118941228718356,-21.53816611769185
113,-16.14213,-1.52288,1.08648,-1.33743,-4.68993,-3.71487,-4.0616,-0.96438,-0.25061,-0.76953,-3.86375,-12.07377,-13.724,-8.14345,-6.69567,-6.03558,-7.11459,-5.55591,-6.28829,-6.35168,130.21539309769565,-165.95833882308145,47.268879607693826,-146.54803673205103,48.37114692820418,-1.1449338823080488,88.82014002589985,-71.09459100666538,-166.36315351590196,-52.938887764616425,-53.78411019615304,7.392923242049108,-64.29604167282434,167.4285310325653,147.57332206513047,58.03365471872037,-114.96114692820407,126.10013388230814,54.01476326794898,-22.519058771281646
114,-16.08623,-1.62298,0.97198,-1.56433,-4.81813,-3.54287,-3.3827,-0.20498,-0.04481,-0.45993,-3.52325,-11.79817,-13.7787,-8.21975,-7.02017,-5.94478,-7.16079,-7.28491,-6.29389,-5.98018,129.0333004441059,-165.48133882308144,47.19487960769383,-147.20903673205103,47.37855427461439,-2.0074265358978423,88.55314737231006,-71.41759100666536,-167.05215351590192,-54.469127764616424,-54.60011019615304,7.797923242049109,-64.83463432641412,168.5129016469245,146.48005737231006,57.24144737231015,-113.95773958179386,125.66855592153875,54.040763267948975,-23.811766117691853
115,-16.20203,-1.62008,0.86028,-1.68813,-5.07833,-3.77687,-2.717,0.19222,0.20529,-0.10273,-3.38165,-11.37907,-13.1208,-8.48125,-8.17617,-6.48358,-7.89139,-6.09741,-5.27669,-6.19198,129.0850004441059,-166.64533882308143,46.822379607693826,-147.20203673205103,45.836961621024585,-2.1544191894876334,87.8502547187203,-71.15159100666537,-168.31615351590193,-54.46636776461642,-55.70111019615304,7.897923242049103,-63.79844901923454,168.52519430051427,146.45721002589985,57.34074002589993,-113.08511678385068,126.29714857512855,55.35037061435918,-23.698651424871436
116,-15.84933,-1.67068,0.74188,-1.88623,-5.41633,-3.64107,-2.2875,0.55612,0.53289,0.06067,-3.10845,-11.22567,-12.9178,-7.43815,-8.05137,-7.52088,-8.93779,-7.41271,-5.84359,-5.82848,128.75740044410588,-166.34433882308144,47.13977960769383,-146.98103673205102,44.471368967434785,-0.8628118430774308,89.10875471872029,-71.77659100666537,-169.16115351590193,-55.257187764616425,-54.52911019615304,7.031330588459326,-63.21807840487534,168.43357226128364,146.43651798666923,57.098225333079526,-112.70855427461427,125.62977796076937,54.07917796076939,-24.16056611769185
117,-16.07333,-1.71528,0.58308,-2.15823,-5.68833,-3.57377,-1.9838,0.91632,0.48829,0.24087,-2.95435,-10.78447,-12.7852,-7.50655,-8.96557,-9.28358,-10.50319,-8.92791,-5.85369,-6.18418,127.49430044410589,-166.81033882308145,47.59967960769383,-147.38403673205104,44.24677631384499,-0.8284044966672255,88.5230620651305,-71.66959100666537,-169.41415351590194,-54.40954776461643,-52.98451754256324,7.412145281279749,-61.68548575128557,168.68035756846325,145.40801064025902,57.25959594743871,-112.89793147667112,126.89637061435917,53.59687796076939,-25.64334407846123
118,-16.42223,-1.88068,0.53638,-2.30363,-6.06673,-3.52577,-1.4375,1.13742,0.70219,0.43577,-2.63865,-9.59927,-11.4845,-7.44915,-8.51437,-8.67098,-11.37999,-9.10961,-6.34609,-6.52918,128.52240044410587,-166.54533882308147,47.39617960769383,-146.98803673205103,45.77377631384499,-1.5226971502570237,89.6063620651305,-71.20059100666538,-169.71215351590195,-53.883327764616425,-51.45851754256324,6.9761452812797415,-61.833522483336594,167.50484287564285,144.37558125461817,57.7201886010285,-112.91711678385067,127.58896326794897,53.56387796076939,-25.65684407846123
119,-16.07983,-1.92168,0.33978,-2.50593,-6.29423,-3.39867,-1.0408,1.50322,0.97399,0.69657,-2.53335,-9.14287,-10.2813,-6.79615,-7.93167,-9.00558,-12.84059,-11.09271,-7.19329,-5.91628,128.5735004441059,-166.83933882308145,47.18727960769383,-146.78703673205104,46.42918366025519,-0.30438980384682424,88.30066941154072,-71.32659100666538,-169.05715351590192,-54.40545776461643,-50.989517542563235,7.200959974100158,-61.67874452256723,165.95663552923264,145.22576656179777,57.00455921538767,-113.52093147667111,126.0845926535898,53.59047061435918,-26.882636732051026
120,-16.21093,-1.98608,0.24558,-2.69553,-6.85613,-3.06077,-0.7361,1.71622,1.09899,0.70497,-2.21445,-8.29197,-8.7862,-5.54675,-7.84217,-9.84088,-14.13429,-10.16571,-7.96199,-7.66678,127.0684077905161,-166.95133882308144,47.66577960769383,-146.37803673205104,46.174591006665395,-1.144282457436617,89.64906941154072,-70.79759100666539,-170.12015351590193,-53.54234776461642,-52.53291019615304,5.904367320510374,-63.11392982974681,166.44402083641222,146.3850371761569,56.09215186897748,-113.86156086231193,124.72959265358978,53.78339265358981,-28.048529385640816
121,-16.67983,-2.14398,0.12218,-3.03483,-7.12803,-3.09907,-0.2093,1.92672,1.11599,0.82637,-2.21295,-8.39387,-7.4099,-5.02515,-7.02387,-10.04988,-14.23139,-11.55761,-8.16809,-7.82058,128.00160779051612,-167.03333882308146,47.59577960769383,-146.29403673205104,45.56699835307559,-0.9923751110264121,90.23086941154072,-70.89459100666537,-168.57956086231215,-53.292197764616425,-53.989502849742834,5.636589359740981,-62.70733717615704,167.5525061435918,147.20872248333652,55.39052248333667,-113.27296820872215,123.595,54.05817796076939,-28.533844078461232
122,-16.79063,-2.23708,-0.10892,-3.25503,-7.13933,-2.92177,0.2675,2.03832,1.24739,0.82687,-2.10385,-7.55727,-6.7571,-4.33265,-5.75927,-10.12118,-15.63419,-10.84861,-8.47659,-8.79348,128.16510779051612,-166.59033882308142,47.69207960769383,-146.39303673205103,45.60740569948581,-1.7654677646162114,91.49336941154073,-71.35159100666536,-167.18556086231217,-54.17745041820622,-52.599502849742834,5.838404052561401,-62.17515186897745,166.8369987971816,148.3160151369263,53.930115136926446,-114.44641228718339,124.19118530717958,54.84454857512856,-27.90992938564082
123,-16.41243,-2.25988,-0.19882,-3.42353,-7.29913,-2.68207,0.486,2.35682,1.33899,0.90607,-1.77945,-6.95127,-5.7434,-3.42825,-5.01797,-8.09028,-14.17429,-12.87331,-9.50229,-9.90478,128.8115077905161,-167.16533882308144,47.88967960769383,-146.37703673205104,44.628813045896024,-2.1039604182060074,92.18836941154072,-70.64059100666537,-167.46256086231216,-54.545010418206225,-52.46749550333263,6.404373908208015,-62.82515186897743,165.7897987971816,147.89000779051608,54.08248575128562,-115.36141228718338,124.75437061435917,54.71664857512856,-27.702251424871434
124,-16.67983,-2.38598,-0.31802,-3.76663,-7.58653,-2.47567,0.7283,2.39362,1.31829,0.78487,-1.88655,-6.57317,-5.4177,-2.83525,-4.51427,-7.80178,-14.16209,-11.70651,-9.12879,-9.03728,128.9872077905161,-166.79933882308143,47.53887960769383,-146.79703673205103,45.21822039230622,-3.111253071795808,92.94846941154071,-70.66359100666537,-167.25756086231215,-53.62872041820622,-53.14898815692243,5.123373908208009,-64.34615186897744,164.5622987971816,147.62949309769567,53.62367105846522,-116.51785636564465,123.32955592153876,54.99943388230815,-28.918973464102056
125,-16.50663,-2.50938,-0.60432,-4.00973,-7.83203,-2.39267,1.0124,2.54242,1.22879,0.73797,-1.84665,-4.96387,-4.2552,-2.04865,-3.72237,-7.01108,-11.83979,-12.24721,-11.32849,-10.21758,128.5477077905161,-167.39533882308143,47.428779607693826,-145.91303673205104,46.62062773871641,-3.556245725385601,94.45186941154071,-70.34759100666537,-167.37756086231215,-54.22839307179602,-53.126180810512224,3.7445959474386257,-64.11555921538766,165.43909145077137,146.95219309769567,53.28348575128564,-115.96685636564465,124.66072653589792,55.57991918948774,-29.32536611769185
126,-16.88063,-2.56978,-0.72792,-4.16363,-8.40043,-2.16617,1.247,2.58192,1.25239,0.90387,-1.74215,-4.62287,-3.1972,-1.72395,-3.09247,-6.22918,-10.36799,-11.63631,-10.53979,-12.02318,127.6269077905161,-166.95233882308145,47.683679607693826,-146.89503673205104,46.238035085126626,-3.3387383789753926,94.70506941154072,-69.94659100666536,-165.86956086231214,-53.74762307179602,-53.532573464102015,3.7320032938488623,-63.021559215387654,163.98609145077137,145.55579309769567,52.52748575128564,-116.25644901923442,125.0704044966673,55.95100476461629,-29.101988156922474
127,-17.29423,-2.74168,-0.89482,-4.47843,-8.22003,-2.07067,1.3794,2.68152,1.25439,0.54907,-1.38675,-3.68787,-2.5136,-0.89475,-3.05697,-5.93038,-9.87889,-11.29021,-10.41199,-12.94188,127.60081513692633,-166.60233882308142,47.953179607693826,-145.94503673205102,45.014849777947035,-2.4521383789754054,95.63846941154073,-70.00159100666536,-165.27256086231216,-53.934045725385815,-53.05236611769181,3.6214106402590573,-63.00896656179788,164.28799145077136,144.19799309769567,51.22248575128563,-116.18826371205483,126.21417511102649,54.470213071795875,-29.05234692820413
128,-17.25073,-2.90758,-1.06602,-4.82623,-8.33333,-1.98127,1.5391,2.68112,1.07979,0.46037,-1.39755,-3.15917,-1.8717,-0.81865,-2.58097,-5.48718,-8.89669,-9.89581,-9.29789,-13.37648,127.06631513692632,-167.03233882308143,48.063179607693826,-146.02703673205104,45.88884977794703,-3.4760310325651886,96.15906941154071,-69.45159100666538,-165.56356086231216,-53.479845725385815,-53.255458771281596,2.8058179866692967,-64.26155921538766,164.6304914507714,144.15809309769566,51.8320784048754,-115.87867105846505,126.04246776461626,52.92757041820608,-29.36656162102453
129,-17.13603,-2.99018,-1.31072,-5.11493,-8.82743,-1.78407,1.7531,2.78782,0.97109,0.47697,-1.29065,-2.31457,-1.2756,-0.01285,-1.63507,-4.57558,-7.38999,-8.79451,-8.59059,-13.80218,127.10452248333654,-167.52033882308143,48.12807960769383,-145.45103673205102,44.76666447076744,-3.8510236861549885,96.69226941154072,-69.60459100666537,-165.54756086231214,-54.03743837897561,-53.09655142487139,1.9162253330794954,-65.28455921538766,165.81658410436117,144.7455930976957,51.18107840487539,-114.70726371205483,126.78843837897544,52.44982368615505,-30.65236896743474
130,-17.57973,-3.08748,-1.48142,-5.36853,-8.64593,-1.76227,1.9159,2.61282,0.87549,0.25317,-1.12105,-1.92377,-1.0345,0.02545,-1.70747,-4.20578,-7.23259,-8.34251,-6.61939,-10.82308,126.14672982974676,-167.13933882308146,48.11957960769383,-145.39103673205102,44.97007181717764,-2.5840236861549926,97.42376941154072,-69.38359100666537,-164.05156086231216,-55.53943103256541,-52.92574407846119,1.000632679489712,-66.64015186897744,167.14178410436116,143.5399004441059,50.54207840487541,-116.19844901923442,126.94212368615504,53.05002368615505,-31.286183660255148
131,-17.07403,-3.26848,-1.68132,-5.68913,-8.79993,-1.56797,2.0119,2.77112,0.64979,-0.03393,-0.83155,-1.18467,-0.6511,0.24695,-1.33727,-3.76838,-6.14109,-6.39061,-6.79419,-10.45708,127.55302248333655,-166.95633882308144,48.08207960769383,-144.57003673205102,44.16847916358785,-1.0451236861549944,97.29936941154072,-68.50959100666537,-165.28115351590193,-56.20872368615521,-52.558436732050986,0.053040025899946386,-66.59755921538766,167.53618410436115,144.9978004441059,49.085893097695816,-116.61263432641401,127.33062368615504,54.09650899333462,-31.239813045895986
132,-17.55983,-3.48228,-1.79772,-5.91303,-9.25323,-1.43767,2.0767,2.63342,0.52109,-0.20273,-0.82805,-0.92627,-0.143,0.46935,-1.20017,-3.79078,-4.83969,-6.28391,-6.95019,-9.14308,127.79482248333655,-167.05133882308144,48.13407960769383,-145.57303673205104,43.21188650999805,0.4302763138450132,97.99916941154072,-69.06859100666537,-165.08115351590192,-56.586816339745,-52.34282938564077,-0.14555262768985244,-65.85255921538766,166.30608410436116,145.13920044410588,50.15130044410603,-115.18422698000379,126.98650899333464,53.08400164692442,-29.862998353075568
133,-17.45733,-3.51358,-2.05522,-6.26993,-9.12803,-1.48067,2.227,2.60302,0.33469,-0.26483,-0.79175,-0.29577,-0.0992,0.83655,-0.77057,-3.02828,-4.83919,-4.87131,-5.46559,-7.95278,128.35122982974676,-167.19033882308145,48.91667960769383,-146.94062938564082,43.78729385640824,-1.073916339744784,98.60566941154073,-68.18459100666539,-164.33415351590193,-57.4315089933348,-53.73801469282036,0.19544737231015574,-66.53815186897744,165.20239145077136,144.5063077905161,48.82370779051624,-114.3362269800038,128.50180899333463,52.37300164692442,-30.74562773871638
134,-17.57823,-3.70078,-2.18122,-6.63283,-9.11173,-1.29357,2.2517,2.48002,0.12929,-0.60963,-0.37955,-0.00177,0.2993,1.06925,-0.67737,-2.67118,-3.85579,-4.55901,-4.82929,-8.72608,129.84722248333654,-167.15533882308145,49.21787960769383,-145.71903673205102,42.59210854922864,-2.3984089933345842,98.96786941154073,-68.58959100666536,-163.69415351590192,-57.68510164692459,-53.34641469282036,-1.2051452812796413,-66.22615186897744,166.11149145077138,143.74681513692633,49.243707790516254,-115.2582269800038,127.47070899333463,53.43740164692443,-31.455998353075557
135,-18.04613,-3.96228,-2.46872,-7.04213,-9.30803,-1.34307,2.3025,2.42222,-0.16071,-0.73313,-0.27565,0.33653,0.3973,0.86515,-0.79177,-2.39548,-3.54839,-3.02381,-4.00889,-6.54748,129.65892248333654,-167.56133882308143,48.72747960769383,-144.74003673205104,44.04410854922867,-3.671601646924387,99.63576941154072,-67.50659100666536,-162.94915351590194,-57.915494300514396,-52.08240734641015,-2.0227379348694114,-66.46515186897744,167.1227914507714,142.66072248333654,49.82011513692646,-115.0254122871834,128.19870899333463,54.66239430051422,-30.17381304589597
