Zenith,Gain(50MHz),Gain(100MHz),Gain(150MHz),Gain(200MHz),Gain(250MHz),Gain(300MHz),Gain(350MHz),Gain(400MHz),Gain(450MHz),Gain(500MHz),Gain(550MHz),Gain(600MHz),Gain(650MHz),Gain(700MHz),Gain(750MHz),Gain(800MHz),Gain(850MHz),Gain(900MHz),Gain(950MHz),Gain(1000MHz),Phase(50MHz),Phase(100MHz),Phase(150MHz),Phase(200MHz),Phase(250MHz),Phase(300MHz),Phase(350MHz),Phase(400MHz),Phase(450MHz),Phase(500MHz),Phase(550MHz),Phase(600MHz),Phase(650MHz),Phase(700MHz),Phase(750MHz),Phase(800MHz),Phase(850MHz),Phase(900MHz),Phase(950MHz),Phase(1000MHz)
110,-20.0098,-14.21486,-14.98399,-32.35037,-18.96576,-20.50205,-30.20212,-25.9458,-18.06754,-17.93268,-20.03563,-22.17033,-24.11929,-21.89273,-22.57184,-25.27058,-27.93643,-24.37089,-21.75221,-31.80448,-102.68830899333464,-106.91821349000202,53.42778125461817,58.41291633974483,-50.48244243153688,74.43866611769198,8.08534122871841,-72.37476206513045,-139.495034104361,14.038801646924426,-31.04018366025518,-3.514664470767343,-43.65829385640825,-75.6156343264141,-14.540642875642703,-86.51029550333271,-128.28549430051422,-119.80660164692443,-74.08807346410205,-93.71526371205493
111,-20.26231,-14.1122,-15.03432,-30.80796,-18.65522,-20.26138,-31.26839,-25.37117,-17.8386,-17.60468,-19.40336,-22.03115,-24.83343,-21.65564,-22.80227,-26.13685,-28.27819,-27.35439,-22.81699,-30.92014,-103.45419430051422,-106.02421349000201,53.22518860102839,59.57525756846318,-51.508627738716456,75.4270734641022,6.950877960769441,-72.74663267948964,-138.76753941154058,13.371901646924428,-30.59395427461436,-2.601035085126526,-42.76088650999803,-76.13422698000389,-14.8898575684631,-85.60033223538375,-127.63730899333463,-120.70543349000195,-73.76530734641018,-93.69522698000392
112,-20.53696,-13.98139,-15.0165,-30.14046,-18.21733,-20.25094,-32.06142,-25.46387,-18.12235,-17.51586,-19.03448,-22.77415,-25.53463,-21.31465,-22.83651,-25.48657,-29.25134,-27.49426,-22.99685,-28.51564,-102.62665960769381,-107.58190614359181,53.605781254618165,60.10602818282235,-50.488627738716445,73.85729550333281,6.378836732051097,-71.98260329384883,-138.83780206513038,12.343923686155051,-31.361046928204146,-2.6346277387163184,-41.54525712435722,-75.47262773871645,-13.396298797181444,-84.59533223538375,-127.65289430051422,-121.47378290154265,-73.97176326794894,-94.89333223538378
113,-20.63201,-13.88305,-15.00938,-29.32828,-17.84197,-19.87022,-33.39428,-25.25445,-18.13764,-17.79332,-18.74977,-22.78186,-25.14754,-20.62723,-22.71697,-25.94382,-28.8222,-28.935,-23.6883,-26.66683,-102.75539430051423,-108.7542061435918,54.27759594743857,58.990128182822346,-50.76181304589605,73.94270284974301,7.380914692820475,-70.72618860102841,-137.81693267948953,12.676067764616292,-31.076824888973533,-2.690479163587753,-42.29659100666534,-74.97199835307562,-14.4878547187202,-84.8309983530756,-127.34395022205297,-120.42904572538569,-73.51478530717957,-94.14800000000005
114,-20.71429,-13.83414,-15.16967,-28.65237,-17.38666,-19.60403,-33.10949,-24.67207,-18.18108,-17.79179,-18.45177,-22.91498,-24.45808,-20.13687,-22.72186,-26.78033,-28.21826,-27.29584,-24.0678,-26.20721,-101.82822960769381,-108.70870614359181,55.47659594743857,58.50670614359173,-50.93240569948584,75.03651754256344,8.725532653589855,-71.57596656179778,-136.40543267948954,11.841260418206083,-32.249010196153115,-3.419849777946922,-42.04755427461431,-75.38836896743481,-14.833854718720204,-84.57636896743477,-128.1042955033327,-119.71115351590183,-74.58076326794895,-92.72651754256336
115,-20.70634,-13.784,-15.20644,-27.56265,-17.12832,-19.4811,-33.24057,-23.8375,-18.17456,-18.032,-17.9796,-22.15358,-25.05256,-20.17024,-22.22799,-28.24828,-28.33129,-26.25899,-25.66226,-25.23502,-100.49430960769382,-108.4371987971816,55.58000329384879,57.706820836412135,-50.69599835307565,74.07692488897364,8.39616611769192,-71.01992982974676,-136.3702106402589,13.000297150257119,-32.9893955033327,-3.2900350851265046,-40.57840569948576,-74.1303689674348,-14.812410640258946,-83.68281963359368,-127.72251879718154,-120.93329550333272,-75.02660449666729,-92.61377061435923
116,-20.78006,-13.74246,-15.15303,-27.17179,-16.79894,-19.38537,-32.66273,-23.51752,-18.37569,-18.02092,-17.36051,-21.15847,-25.83052,-19.84181,-21.35155,-26.27014,-28.87757,-26.02432,-26.36934,-24.97309,-99.87922960769382,-108.4628987971816,55.223410640259004,59.07630614359172,-51.66559100666545,74.17714692820425,8.510224888973575,-70.24433717615698,-137.9249959474385,13.433033882308148,-34.47475877128167,-4.1106644707673325,-40.56199835307555,-75.61551754256335,-14.74859594743856,-83.69899835307558,-127.71253552923257,-122.23711678385078,-73.92528633974482,-91.46355427461442
117,-20.85736,-13.78122,-15.1758,-26.31313,-16.6552,-19.12066,-32.04037,-23.19757,-18.49864,-18.12755,-16.79216,-20.12012,-25.55071,-19.75362,-20.49491,-25.11847,-27.59041,-25.07027,-26.55355,-25.53969,-99.73016960769381,-107.95379879718159,54.618410640259015,60.161991450771325,-51.05018366025524,73.6937763138451,9.206468967434816,-70.75515186897738,-137.28747390820786,14.603533882308149,-33.57726611769187,-5.293479163587762,-39.33855427461431,-76.61570284974295,-13.870145281279662,-82.40673958179394,-128.05644407846125,-123.4612955033327,-72.55111349000191,-91.38340000000007
118,-20.98931,-13.66083,-15.22257,-25.42642,-16.277,-18.7076,-31.34436,-22.53624,-18.63464,-18.13997,-16.36328,-19.50384,-25.89615,-20.01983,-19.67193,-23.21692,-29.29381,-22.429,-26.26906,-26.36955,-98.64618226128361,-109.2758987971816,53.282225333079424,59.146591450771325,-52.20436896743483,74.1135910066655,7.642968967434825,-71.7075592153876,-137.83755921538744,15.611528575128563,-32.693536732051044,-6.2830350851264996,-38.40014692820411,-77.1366661176919,-13.854774666920463,-81.4784056994858,-126.88653552923256,-123.17648081051232,-73.01704167282426,-90.23170284974296
119,-21.15403,-13.58488,-15.04994,-24.64574,-16.02776,-18.24873,-31.00913,-21.61926,-19.08945,-17.95249,-16.08758,-18.59699,-26.71062,-20.86295,-19.1593,-22.03278,-28.86009,-21.66981,-23.65306,-26.02761,-99.28777491487341,-110.80019145077138,54.703225333079416,59.38878410436109,-52.83696162102463,75.0015910066655,8.438276313845023,-70.59511513692635,-136.67745186897724,15.907257960769389,-31.859836732051043,-4.728257124357128,-37.33133958179391,-77.5796661176919,-14.387330588459207,-80.04063432641411,-126.17482533307947,-124.44718530717961,-73.77130044410592,-89.31177631384504
120,-21.4774,-13.49414,-15.0253,-24.48004,-15.64631,-17.68592,-28.34543,-21.82845,-19.5958,-18.28415,-15.95802,-18.30218,-26.63451,-21.74474,-19.14607,-20.3282,-27.85811,-20.44835,-21.49592,-26.38293,-99.4565349148734,-109.25739145077138,54.67863267948964,60.478091450771316,-52.07455427461443,74.0384056994859,8.228298353075644,-69.25711513692636,-135.62655186897723,15.685492653589804,-32.59020734641022,-5.3541203923061005,-36.366554274614316,-76.05184407846127,-14.43451589563881,-81.56599835307566,-125.0658473723101,-124.66137061435919,-73.75126371205488,-88.49388410436116
121,-21.51996,-13.39535,-15.04979,-23.90148,-15.31173,-17.27676,-27.80681,-21.63115,-19.94723,-18.40409,-16.06827,-17.79989,-26.23771,-22.99048,-18.61317,-19.71735,-27.22038,-19.8633,-20.52127,-24.05362,-98.09149756846321,-108.39619145077137,53.22204002589986,59.86569145077132,-53.362146928204226,73.96281304589611,8.592105699485856,-67.86733717615698,-135.67401513692622,16.25342203923063,-33.8437926535898,-3.9104424315367226,-36.28559550333266,-75.00211469282046,-14.613849777946939,-80.96963432641417,-124.40079614359175,-123.97314857512858,-75.12899835307556,-87.04633717615704
122,-21.37899,-13.2748,-15.04711,-23.59114,-15.04023,-16.81953,-26.69422,-21.57636,-20.23612,-18.43733,-16.23091,-17.73693,-27.27315,-24.05189,-18.32552,-18.85487,-28.01546,-19.69922,-18.9511,-23.02037,-98.324980222053,-108.91859145077137,54.74944002589986,59.359806143591726,-53.14173958179401,74.34362773871655,9.183220392306268,-66.79030044410595,-135.80580779051598,15.19072938564084,-34.2705853071796,-4.440620392306101,-35.006402849742855,-74.39088530717962,-14.87907181717756,-80.30440569948587,-125.02009594743866,-125.06921184307754,-75.29836896743474,-87.05067105846516
123,-21.39267,-13.27365,-14.95992,-23.33723,-14.94579,-16.47827,-25.17944,-21.15744,-20.40181,-18.88974,-16.12216,-17.36369,-27.48609,-25.7544,-18.37953,-17.4497,-28.09037,-18.97317,-17.63964,-20.7395,-98.7490355292326,-108.70399145077138,55.18854737231007,60.2772841043611,-53.951332235383816,73.57744243153695,8.701664470767525,-66.17552248333658,-134.718107790516,15.475536732051044,-34.396455921538774,-3.6672056994856916,-33.59942488897349,-73.11360000000005,-15.505627738716314,-79.27981304589606,-123.8752473723101,-125.25596326794899,-75.05859100666537,-86.15930044410601
124,-21.44913,-13.19699,-14.96332,-22.7459,-14.79108,-16.1735,-24.01166,-20.98594,-20.43561,-19.35996,-16.01675,-17.21876,-26.9322,-26.33208,-18.85343,-16.46003,-28.27421,-19.25684,-18.05241,-19.32706,-97.6743428756428,-107.87709145077137,56.38944737231007,60.803376757950886,-55.01551754256341,73.16841228718357,9.989257124357309,-67.04370779051615,-133.47141513692623,14.581758771281667,-34.19999653589794,-3.9986910066652825,-35.09626611769183,-71.7318559215388,-14.833405699485695,-79.66359100666544,-123.86851798666925,-125.59340449666733,-76.10692488897351,-84.97344901923455
125,-21.47353,-13.12933,-15.03411,-22.15312,-14.66538,-15.52514,-22.63931,-20.47588,-20.22388,-20.09636,-16.3368,-16.71701,-24.44963,-25.05361,-19.43689,-16.0943,-29.31989,-19.46882,-18.64043,-18.99558,-97.11382818282237,-109.18618410436116,57.90834002589985,60.35569145077129,-55.41211019615319,74.51022698000398,8.967886509998152,-66.61811513692638,-131.9684004441058,13.9535881569225,-33.42507918948773,-2.9956910066652824,-34.13418366025515,-71.97059265358982,-13.374539581793833,-80.61655427461442,-123.50658980384692,-124.42104572538568,-74.69559100666535,-85.49840569948586
126,-21.65927,-13.06918,-15.0731,-21.88433,-14.50147,-15.04281,-21.52165,-19.98486,-20.51403,-21.66793,-16.68771,-16.1988,-24.06829,-23.71274,-20.82883,-15.8044,-28.88881,-19.35708,-18.62054,-19.05706,-96.36451349000197,-110.36048410436115,59.32874002589985,59.25759145077129,-54.70020284974299,73.70563432641418,9.285293856408359,-65.64570779051616,-130.55289309769557,13.819839581793943,-31.94889715025711,-2.54295427461426,-32.82196611769183,-73.3756661176919,-13.800132235383614,-80.77755427461442,-123.28033223538377,-125.2955751110265,-73.47707346410203,-86.82319024795291
127,-22.01589,-13.02537,-15.02863,-21.55519,-14.31192,-14.56026,-20.49557,-19.23689,-20.94809,-23.33717,-16.9671,-15.77127,-22.35135,-22.81964,-22.34222,-15.90013,-28.7048,-19.53472,-20.12301,-19.29148,-95.07461349000197,-111.65788410436116,59.08734737231006,60.33508410436107,-53.57428815692257,72.5228563656448,10.401479163587936,-64.55915186897741,-131.28632248333645,12.497554274614373,-32.48317511102648,-3.890095503332603,-31.516295503332657,-73.09529550333274,-12.893035085126513,-79.96351754256338,-123.65640734641025,-123.9947779607694,-72.39348081051223,-85.84955427461446
128,-22.10013,-12.91226,-14.94521,-21.256,-14.0776,-14.1356,-19.75271,-18.95064,-21.17388,-24.00384,-17.93437,-15.83391,-22.20652,-22.18905,-24.28396,-16.69178,-27.96847,-20.85375,-21.96703,-20.24705,-95.44669879718157,-111.54288410436115,60.44294002589986,59.89549145077129,-52.77488815692258,73.08126371205503,9.749293856408343,-63.959151868977415,-129.8816151369262,14.0471836602552,-30.944045725385656,-4.006480810512187,-30.26399550333265,-73.38623673205107,-14.023158771281544,-79.33166611769192,-123.03055592153879,-124.32802653589795,-73.87444243153679,-87.28629550333281
129,-21.93337,-12.81698,-14.90438,-21.07799,-13.82595,-13.74404,-19.14569,-18.6833,-21.52005,-26.08698,-18.82629,-15.91123,-21.53569,-21.96459,-25.34325,-17.22355,-27.711,-21.00677,-22.37104,-22.23329,-94.88829879718156,-112.58487675795094,59.09925471872026,59.64558410436108,-51.34078815692258,74.12026371205502,9.574701202818545,-65.1257445225672,-129.98913717615682,14.54349835307562,-30.511331032565252,-2.4928734641019794,-31.28185142487142,-73.42965142487148,-15.360373464101954,-80.74888815692253,-122.83640734641023,-124.91844407846125,-75.29036896743472,-86.7421836602553
130,-21.92576,-12.782,-14.65106,-20.91097,-13.75498,-13.66135,-18.89947,-18.3128,-21.86779,-26.78041,-19.3427,-16.03863,-21.34474,-22.29788,-24.49158,-17.58531,-26.19734,-20.91071,-22.94346,-23.15068,-94.78659879718157,-112.40937675795094,58.21926206513048,61.13528410436108,-52.28778815692258,74.93207840487543,8.427330588459398,-63.77492982974678,-129.52033717615683,13.558849777947074,-30.44381633974485,-2.682473464101978,-30.834622039230588,-73.65032203923067,-13.89659550333257,-81.65848081051233,-121.94052653589796,-124.05259265358981,-74.47611019615306,-87.33473958179405
131,-21.93688,-12.73991,-14.53439,-20.69156,-13.74328,-13.35318,-18.37462,-17.86751,-21.51025,-26.78007,-19.96116,-16.64456,-21.43446,-22.63873,-24.86157,-18.0559,-26.08859,-20.05641,-23.76997,-23.66714,-96.06618410436116,-111.29297675795094,57.50416206513047,61.67698410436107,-51.000680810512364,73.72848575128566,8.133923242049178,-62.62811513692637,-128.70482982974661,14.70462773871644,-31.911508993334643,-2.730736732050948,-31.360366117691832,-75.10501469282045,-15.272336732050917,-82.66325877128172,-122.48392653589795,-123.8731853071796,-76.00118366025512,-87.43537555513254
132,-21.55968,-12.76163,-14.47013,-20.51792,-13.64864,-13.15218,-17.97025,-17.48443,-21.21643,-27.20478,-20.49509,-17.33591,-21.71479,-23.19602,-25.34577,-18.47869,-25.32478,-19.2212,-23.50752,-23.31975,-96.85318410436116,-110.56057675795094,57.78976941154069,61.13858410436107,-51.16067346410216,72.49730044410606,8.354145281279784,-61.49911513692638,-128.20079309769557,15.909293856408311,-31.78617226128361,-1.2671293856407413,-30.763607346410176,-74.06954407846128,-14.3412322353836,-82.17170284974296,-122.59111918948776,-125.35113388230815,-74.49988815692242,-86.39603673205114
133,-20.24937,-11.15937,-12.56268,-19.81026,-14.61695,-13.87079,-17.0481,-15.509,-18.8166,-20.798,-18.22156,-16.27503,-21.24487,-21.21588,-21.51067,-17.48364,-24.23453,-19.64039,-24.23409,-21.50407,-96.32197675795095,-110.13047675795094,57.626869411540696,60.76008410436107,-51.449366117691945,73.89930044410605,7.194145281279788,-62.43970779051617,-127.66368575128537,14.81784977794706,-31.903150222052986,-0.45860265358970764,-29.885407346410176,-72.89157061435921,-14.6109248889734,-83.65152203923068,-123.35780899333464,-124.3355926535898,-75.79848081051222,-87.6755910066655
134,-19.24418,-9.98729,-11.20239,-19.31415,-15.94953,-14.72615,-16.26283,-14.00229,-16.99441,-18.12444,-16.54299,-15.7259,-21.24166,-20.53847,-19.09925,-17.20706,-23.01886,-19.65701,-23.22179,-20.25285,-96.93977675795094,-108.93827675795094,56.315484104361104,62.27306941154066,-52.876558771281736,74.69770779051629,5.70595997410021,-61.859707790516154,-128.52737105846495,15.84225712435726,-32.57393552923257,-1.1948099999999147,-28.72117061435914,-73.78012653589796,-13.843898353075474,-82.6024440784613,-123.1461853071796,-123.80021184307752,-75.92914692820408,-89.01566611769198
135,-18.46309,-9.0419,-10.1952,-18.90155,-17.61771,-15.7417,-15.61919,-12.88084,-15.37379,-16.43085,-15.37669,-15.60534,-21.96092,-19.56582,-17.97582,-16.77676,-22.52224,-20.25321,-21.76481,-17.84339,-97.32170779051619,-108.5132628756428,57.04800329384882,63.50978125461816,-51.4980784048754,74.76114002589999,4.556076757950933,-60.77766447076749,-129.89378290154247,16.154405699485807,-33.90060164692442,-1.3603367320509498,-28.06129265358976,-75.21054122871838,-13.454220392306098,-83.00759100666544,-122.88641228718345,-123.68361798666925,-77.28105633974478,-89.77757796076949
136,-17.81,-8.29552,-9.39379,-18.5353,-20.43563,-17.25918,-14.94784,-12.05368,-14.35362,-15.22961,-14.61435,-15.308,-21.75888,-19.02561,-17.46914,-16.47168,-22.80489,-21.04834,-20.70887,-17.48476,-97.18411513692641,-107.5277428756428,58.242003293848825,62.32178125461817,-50.106502849742995,74.91854737231021,3.815484104361161,-62.09784977794709,-129.61537555513226,16.236813045896014,-32.839901646924424,-2.3476220392305347,-27.79363857512852,-75.33086326794901,-13.420627738716306,-82.74659100666544,-124.03019024795285,-124.26215471872028,-76.29588245743665,-88.99096326794908
137,-17.37526,-7.65248,-8.74126,-18.24979,-36.29301,-19.24197,-14.53848,-11.28963,-13.41564,-14.41097,-13.81035,-14.93223,-22.21031,-18.65195,-17.14572,-16.3009,-22.51638,-21.8107,-19.76056,-16.32238,-97.85870779051619,-107.2444028756428,59.56400329384883,62.051188601028386,-50.734195503332785,74.3434400259,4.971484104361167,-63.528442431536874,-130.37115351590165,16.536627738716433,-32.954186954104,-3.0728220392305357,-26.587385307179556,-74.261063267949,-12.969220392306099,-83.53418366025525,-123.25722698000388,-125.24601798666926,-75.09811184307748,-90.01436326794908
138,-17.39208,-7.65497,-8.79124,-18.35486,-34.42259,-18.39492,-14.1793,-10.96422,-13.21124,-14.24067,-13.63115,-15.39604,-22.09801,-19.26955,-17.77367,-17.0182,-20.57066,-21.04333,-18.42288,-15.83774,-98.76211513692641,-106.8810628756428,60.11300329384882,61.12718860102838,-49.530277960769475,73.9301547187204,5.262484104361164,-62.59103508512669,-131.61174616949143,16.856220392306227,-33.98006491487338,-3.975714692820329,-27.567407346410175,-74.15677061435922,-12.0086277387163,-84.35499835307564,-121.73459759436307,-126.28680329384885,-74.8344157253856,-90.28432653589805
139,-17.52928,-7.69293,-8.84582,-18.44653,-31.61533,-17.60242,-13.78386,-10.78829,-13.07149,-14.28275,-13.70894,-15.80103,-22.87414,-19.47184,-18.65108,-17.08675,-20.2713,-20.10717,-17.59581,-14.99593,-98.68870779051619,-106.8558128756428,59.355003293848824,60.27018860102838,-50.294007150257194,74.7968547187204,6.575484104361152,-61.66844243153689,-131.63515351590166,16.840627738716435,-34.28507226128358,-4.704136732050948,-27.56148857512852,-73.86190734641025,-10.9290350851265,-83.89140569948584,-120.99360779051617,-125.43519410436113,-74.9293310325652,-89.17675592153887
140,-17.46697,-7.74748,-8.94059,-18.42074,-29.52657,-16.91211,-13.49159,-10.66616,-13.13132,-14.23837,-13.85109,-16.24378,-23.40872,-20.05778,-19.73563,-18.01486,-20.04007,-19.69573,-17.66017,-15.08019,-97.68870779051619,-106.2718328756428,57.806410640259045,60.69618860102838,-49.626357764616365,75.3616547187204,6.019484104361169,-60.77344243153688,-130.06474616949143,16.654627738716428,-34.099172261283584,-4.632737346410122,-28.774685921538726,-73.20079265358984,-10.326442431536705,-84.96922039230628,-121.60204167282429,-125.94616206513051,-74.12409430051416,-88.27866326794909
141,-17.38665,-7.78676,-9.07291,-18.4673,-27.95807,-16.32543,-13.15821,-10.44176,-13.07999,-14.13921,-13.8037,-16.57421,-23.5974,-20.61368,-20.06863,-18.26708,-18.98039,-19.27113,-17.00779,-14.73656,-97.0025224833366,-106.09612287564279,58.73441064025904,61.77618860102838,-50.46438980384699,76.6738547187204,7.400891450771368,-59.57544243153687,-131.32633882308122,15.89944243153684,-35.11957226128359,-4.446314692820328,-28.80539265358976,-74.11457796076942,-11.456257124357137,-84.33822039230628,-121.28344901923451,-127.21891798666925,-72.68204837897541,-87.65221184307762
142,-17.28196,-7.84539,-9.11426,-18.42847,-26.45501,-15.91884,-12.88847,-10.34809,-13.0714,-14.0585,-14.06994,-17.19594,-24.35064,-21.3621,-19.77373,-18.266,-18.1344,-19.11183,-16.51306,-14.51417,-96.56311513692638,-106.1672928756428,59.21641064025904,63.110373908207976,-48.937404496667405,75.9739694115408,6.5358914507713735,-58.61744243153687,-132.753931476671,16.73903508512663,-35.297964914873376,-2.9965367320509486,-28.78837796076935,-73.928063267949,-11.23147916358775,-85.7220049407733,-120.24926371205491,-127.13597675795091,-72.54136776461624,-87.55521184307763
143,-17.23213,-7.83774,-9.09999,-18.19005,-25.86757,-15.37675,-12.59045,-10.13721,-12.7028,-13.91637,-14.02993,-17.6339,-25.28458,-21.80898,-19.43601,-18.42882,-18.66361,-18.95883,-16.95446,-15.0089,-98.02111513692638,-105.04101287564279,60.21441064025903,63.1577812546182,-48.77466041820617,76.7432620651306,6.356298797181594,-59.47103508512669,-133.98952413026078,16.448257124357255,-34.775850222052966,-1.705322039230536,-27.761051424871418,-75.00401469282045,-10.293071817177548,-84.96022039230627,-120.21660779051616,-128.20830329384884,-73.87553572538562,-88.40072653589804
144,-17.04875,-7.82683,-9.11518,-18.1157,-25.24734,-15.03713,-12.32668,-9.98369,-12.39003,-13.7193,-13.90505,-18.21704,-25.5276,-22.01715,-19.79212,-18.92222,-18.73217,-18.32432,-17.58587,-15.79995,-96.5815224833366,-105.5608328756428,60.51041064025904,63.6107812546182,-49.71369511102658,76.29795471872038,7.8152987971815975,-58.11603508512667,-135.21111678385057,17.007849777947058,-35.44405022205298,-1.8292514248713623,-26.500777960769348,-74.49584407846127,-10.841923242049006,-85.80181963359377,-119.80744901923451,-127.09150329384886,-72.44056041820603,-89.91303388230826
145,-16.9497,-7.75526,-9.06286,-17.92187,-25.14602,-14.74798,-12.10758,-9.86931,-12.17329,-13.66128,-13.87859,-18.3179,-25.45157,-22.87172,-19.39611,-18.42822,-18.22932,-18.04326,-17.55586,-16.69115,-96.86611513692638,-105.9325855292326,58.95822533307944,63.100003293848815,-50.05462653589803,77.40175471872037,7.32289145077138,-58.548035085126685,-135.88270943744035,17.549664470767453,-36.94671349000194,-2.9415479607692943,-26.84289715025707,-75.35090449666734,-9.877698353075473,-84.76355427461442,-120.03959759436307,-126.59351064025907,-71.35406491487333,-90.80434572538577
146,-16.85006,-7.72439,-8.93333,-17.56419,-24.57528,-14.41637,-12.07471,-9.80149,-12.03905,-13.76168,-13.88599,-18.92784,-25.62046,-23.69029,-19.46146,-18.09409,-18.74196,-18.68105,-18.73643,-17.62664,-97.67411513692637,-105.8221755292326,57.90473267948967,63.3375959474386,-50.05442653589803,78.19594737231016,8.829298797181593,-58.346627738716464,-137.0668947446199,16.43147916358788,-36.21219879718153,-2.976233882308051,-26.899579189487692,-76.42128980384693,-10.601442431536725,-85.25477631384504,-121.37037555513248,-127.20285921538763,-69.83047368615499,-92.0098751110266
147,-16.83391,-7.67846,-8.91778,-17.23894,-24.59099,-14.07717,-11.88367,-9.68576,-11.894,-13.76932,-13.74619,-19.04632,-24.89717,-22.96738,-19.98673,-18.21714,-19.51439,-19.11399,-19.37522,-19.36728,-97.10011513692638,-106.4639655292326,57.01414002589988,64.0285959474386,-51.388711843077616,77.81005471872037,10.140891450771377,-56.84762773871647,-136.49289474461992,17.67966447076745,-35.28509879718153,-2.4418632679488805,-25.77958245743666,-77.82590449666733,-11.097627738716312,-85.79540569948587,-121.96559759436306,-126.32252982974681,-71.03419430051417,-92.52736041820619
148,-16.76232,-7.688,-8.93003,-17.17544,-24.24725,-13.9144,-11.87109,-9.75321,-11.89729,-14.01824,-14.06763,-20.25568,-25.85928,-24.32291,-20.40528,-18.12891,-19.9686,-19.07713,-19.77255,-20.28534,-95.92911513692638,-104.98526552923259,56.976840025899875,65.2565959474386,-50.91920449666741,77.38725471872037,10.568298797181598,-57.23622039230628,-136.7684873982097,17.189886509998075,-34.79319879718153,-1.9140559215386723,-25.005289803846864,-77.7337604182061,-9.968035085126516,-85.83281304589607,-120.60600494077329,-127.12359309769579,-70.36115022205291,-92.08436430051434
149,-16.83571,-7.71623,-8.97307,-16.88603,-23.9224,-13.68191,-11.80083,-9.73812,-11.93925,-14.15112,-14.44173,-20.49238,-26.35311,-24.94649,-20.19022,-18.18753,-19.26847,-20.72389,-19.37344,-21.18042,-96.2165224833366,-103.87619552923259,57.84004002589988,64.59500329384882,-52.138504496667416,76.4269620651306,10.666298797181597,-57.48422039230627,-138.22008005179947,18.37029385640828,-35.11909145077132,-2.7734044966672258,-26.377445725385634,-76.74028980384693,-10.758905699485695,-84.86199835307568,-120.42259759436308,-128.1651151369264,-71.47916491487332,-92.7722751110266
150,-16.91507,-7.78695,-9.02235,-16.87288,-23.50855,-13.40612,-11.73567,-9.63431,-11.89778,-14.15414,-14.51265,-21.13723,-27.72497,-25.67971,-20.15327,-17.90398,-19.59022,-21.05145,-19.74014,-21.9965,-97.33411513692639,-104.14396552923259,58.481440025899886,63.588003293848814,-52.370679803847,76.19556206513059,12.177298797181592,-55.946813045896064,-139.35308005179948,18.308886509998075,-36.38999145077132,-2.7846118430774354,-25.609567764616255,-77.72579715025714,-10.201813045895904,-85.28559100666548,-119.5180049407733,-127.1249151369264,-70.45625756846312,-92.43427511102661
151,-16.86964,-7.84043,-9.06517,-16.97438,-23.34418,-13.30911,-11.71474,-9.62439,-11.78271,-14.15276,-14.70979,-22.02453,-28.58041,-25.72019,-19.88619,-18.02246,-18.28166,-20.4833,-19.45742,-21.14233,-97.88711513692638,-104.19913552923259,57.53984737231009,63.15800329384882,-52.42153245743679,76.5087620651306,12.443298797181598,-55.54981304589607,-138.86267270538926,19.010108549228704,-36.2986694115407,-1.3523191894876376,-24.804872261283563,-79.29298980384694,-9.502071817177551,-85.14119024795298,-119.34037555513248,-126.32222982974682,-69.17457226128354,-92.05270899333475
152,-16.77315,-7.88266,-9.15013,-17.12694,-22.68723,-13.25695,-11.65053,-9.57895,-11.69662,-14.17644,-14.92678,-22.67793,-30.50912,-27.04159,-19.40424,-17.90513,-17.84209,-19.38908,-20.20705,-22.92528,-99.33570779051617,-103.3098255292326,57.952447372310104,62.626003293848825,-53.75538911102659,77.82826206513059,12.317706143591792,-56.50240569948588,-140.33185801256883,20.5237012028185,-36.96726206513047,0.009580810512368032,-23.343528182822325,-80.62017796076942,-8.505886509997964,-85.76541228718358,-120.6560049407733,-127.32261513692642,-69.95997226128354,-92.56255307179597
153,-16.64397,-7.94011,-9.23717,-17.08236,-22.06095,-13.02693,-11.58972,-9.48762,-11.76434,-14.15981,-15.22069,-22.9289,-32.34294,-26.66466,-19.36343,-17.85702,-17.37836,-19.52022,-19.86639,-23.20232,-99.69911513692638,-103.6173955292326,56.38655471872032,61.06741064025904,-52.307275111026584,77.8131694115408,12.240706143591794,-57.931998353075656,-141.54185801256884,19.60270120281848,-37.999669411540694,-0.6994706143590808,-24.75529879718148,-80.40682203923066,-7.472923242049006,-86.6305975943632,-120.71019024795285,-128.75904167282437,-68.98247960769375,-93.35529715025723
154,-16.52021,-8.00759,-9.26155,-17.21114,-21.66122,-12.91225,-11.56784,-9.4801,-11.71375,-14.29866,-15.28173,-24.45869,-32.46199,-28.35781,-19.20889,-17.4807,-17.33082,-18.85676,-20.75712,-23.6998,-101.05470779051616,-105.0382281828224,55.30966206513054,59.61841064025904,-52.12652715025721,77.3056694115408,11.035520836412218,-57.33640569948585,-142.1674506661586,18.7317012028185,-36.4326694115407,-0.36247061435907924,-23.764966561797763,-79.52178530717963,-8.46229385640818,-87.182226980004,-119.93959759436308,-128.48652982974681,-69.46030164692436,-94.41341918948785
